,experiment,day,individual,mm2,condition,feedingreg,reltime,log body size
4605,Cyclicfeeding_starving,26,P9_4,14.45,RES,STARVED,16,2.670694414558441
4606,Cyclicfeeding_starving,26,P9_5,13.35,RES,STARVED,16,2.5915163848462583
4607,Cyclicfeeding_starving,26,P9_6,1.58,RES,STARVED,16,0.4574248470388755
4614,Cyclicfeeding_starving,30,P10_1,10.8,RES,STARVED,20,2.379546134130174
4615,Cyclicfeeding_starving,30,P10_2,11.81,RES,STARVED,20,2.468946630209271
4616,Cyclicfeeding_starving,30,P10_3,9.6,RES,STARVED,20,2.2617630984737906
4617,Cyclicfeeding_starving,30,P10_4,12.31,RES,STARVED,20,2.510411940196362
4618,Cyclicfeeding_starving,30,P10_5,5.8,RES,STARVED,20,1.7578579175523736
4619,Cyclicfeeding_starving,30,P10_6,6.61,RES,STARVED,20,1.888583653863595
4620,Cyclicfeeding_starving,30,P11_1,5.56,RES,STARVED,20,1.715598108262491
4621,Cyclicfeeding_starving,30,P11_2,4.51,RES,STARVED,20,1.506297153514587
4622,Cyclicfeeding_starving,30,P11_3,11.54,RES,STARVED,20,2.4458192610799534
4623,Cyclicfeeding_starving,30,P11_4,7.94,RES,STARVED,20,2.0719132752590443
4624,Cyclicfeeding_starving,30,P11_5,11.44,RES,STARVED,20,2.437115985951652
4625,Cyclicfeeding_starving,30,P11_6,9.02,RES,STARVED,20,2.199444334074532
4626,Cyclicfeeding_starving,30,P12_1,6.73,RES,STARVED,20,1.9065751436566365
4627,Cyclicfeeding_starving,30,P12_2,6.58,RES,STARVED,20,1.884034745337226
4628,Cyclicfeeding_starving,30,P12_3,11.21,RES,STARVED,20,2.4168062370840686
4629,Cyclicfeeding_starving,30,P12_4,13.36,RES,STARVED,20,2.5922651681085
4630,Cyclicfeeding_starving,30,P12_5,8.67,RES,STARVED,20,2.1598687907924505
4631,Cyclicfeeding_starving,30,P12_6,6.08,RES,STARVED,20,1.8050046959780757
4632,Cyclicfeeding_starving,30,P13_1,6.28,RES,STARVED,20,1.8373699804801074
4633,Cyclicfeeding_starving,30,P13_2,4.45,RES,STARVED,20,1.4929040961781488
4634,Cyclicfeeding_starving,30,P13_3,3.13,RES,STARVED,20,1.1410330045520618
4635,Cyclicfeeding_starving,30,P13_4,1.29,RES,STARVED,20,0.25464221837358075
4636,Cyclicfeeding_starving,30,P13_5,8.0,RES,STARVED,20,2.0794415416798357
4637,Cyclicfeeding_starving,30,P13_6,6.56,RES,STARVED,20,1.8809906029559975
4638,Cyclicfeeding_starving,30,P14_1,11.11,RES,STARVED,20,2.4078456036515385
4639,Cyclicfeeding_starving,30,P14_2,8.71,RES,STARVED,20,2.1644717908644115
4640,Cyclicfeeding_starving,30,P14_3,9.0,RES,STARVED,20,2.1972245773362196
4641,Cyclicfeeding_starving,30,P14_4,10.49,RES,STARVED,20,2.3504224224082058
4642,Cyclicfeeding_starving,30,P14_5,10.17,RES,STARVED,20,2.3194422100604686
4643,Cyclicfeeding_starving,30,P14_6,10.52,RES,STARVED,20,2.3532782073095637
4644,Cyclicfeeding_starving,30,P15_1,4.43,RES,STARVED,20,1.4883995840570443
4645,Cyclicfeeding_starving,30,P15_2,7.45,RES,STARVED,20,2.0082140323914683
4646,Cyclicfeeding_starving,30,P15_3,3.77,RES,STARVED,20,1.3270750014599193
4647,Cyclicfeeding_starving,30,P15_4,1.39,RES,STARVED,20,0.3293037471426003
4648,Cyclicfeeding_starving,30,P15_5,1.8,RES,STARVED,20,0.5877866649021191
4649,Cyclicfeeding_starving,30,P15_6,4.99,RES,STARVED,20,1.6074359097634274
4650,Cyclicfeeding_starving,30,P16_1,5.72,RES,STARVED,20,1.7439688053917064
4651,Cyclicfeeding_starving,30,P16_2,6.63,RES,STARVED,20,1.891604804197771
4652,Cyclicfeeding_starving,30,P16_3,11.37,RES,STARVED,20,2.4309783077624445
4653,Cyclicfeeding_starving,30,P16_4,5.29,RES,STARVED,20,1.665818245870208
4654,Cyclicfeeding_starving,30,P16_5,13.23,RES,STARVED,20,2.5824869781268642
4655,Cyclicfeeding_starving,30,P16_6,9.37,RES,STARVED,20,2.2375130962503307
4698,Cyclicfeeding_starving,30,P9_1,9.75,RES,STARVED,20,2.277267285009756
4699,Cyclicfeeding_starving,30,P9_2,9.38,RES,STARVED,20,2.238579763018133
4700,Cyclicfeeding_starving,30,P9_3,7.87,RES,STARVED,20,2.063058062429312
4701,Cyclicfeeding_starving,30,P9_4,9.81,RES,STARVED,20,2.2834022735772717
4702,Cyclicfeeding_starving,30,P9_5,10.14,RES,STARVED,20,2.316487998163037
4703,Cyclicfeeding_starving,30,P9_6,0.97,RES,STARVED,20,-0.030459207484708574
4710,Cyclicfeeding_starving,34,P10_1,8.11,RES,STARVED,24,2.0930978681273213
4711,Cyclicfeeding_starving,34,P10_2,10.18,RES,STARVED,24,2.3204250111223765
4712,Cyclicfeeding_starving,34,P10_3,9.68,RES,STARVED,24,2.2700619012884857
4713,Cyclicfeeding_starving,34,P10_4,10.52,RES,STARVED,24,2.3532782073095637
4714,Cyclicfeeding_starving,34,P10_5,4.3,RES,STARVED,24,1.4586150226995167
4715,Cyclicfeeding_starving,34,P10_6,7.38,RES,STARVED,24,1.998773638612381
4716,Cyclicfeeding_starving,34,P11_1,5.17,RES,STARVED,24,1.6428726885203377
4717,Cyclicfeeding_starving,34,P11_2,3.15,RES,STARVED,24,1.1474024528375417
4718,Cyclicfeeding_starving,34,P11_3,12.97,RES,STARVED,24,2.5626389983283526
4719,Cyclicfeeding_starving,34,P11_4,3.13,RES,STARVED,24,1.1410330045520618
4720,Cyclicfeeding_starving,34,P11_5,9.57,RES,STARVED,24,2.258633205464863
4721,Cyclicfeeding_starving,34,P11_6,8.05,RES,STARVED,24,2.0856720914304723
4722,Cyclicfeeding_starving,34,P12_1,8.25,RES,STARVED,24,2.1102132003465894
4723,Cyclicfeeding_starving,34,P12_2,3.4,RES,STARVED,24,1.2237754316221157
4724,Cyclicfeeding_starving,34,P12_3,12.67,RES,STARVED,24,2.5392369943330477
4725,Cyclicfeeding_starving,34,P12_4,10.33,RES,STARVED,24,2.3350522831315472
4726,Cyclicfeeding_starving,34,P12_5,5.79,RES,STARVED,24,1.7561322915849038
4727,Cyclicfeeding_starving,34,P12_6,3.67,RES,STARVED,24,1.3001916620664788
4728,Cyclicfeeding_starving,34,P13_1,5.96,RES,STARVED,24,1.7850704810772584
4729,Cyclicfeeding_starving,34,P13_2,3.75,RES,STARVED,24,1.3217558399823195
4730,Cyclicfeeding_starving,34,P13_3,2.34,RES,STARVED,24,0.85015092936961
4731,Cyclicfeeding_starving,34,P13_4,1.06,RES,STARVED,24,0.058268908123975824
4732,Cyclicfeeding_starving,34,P13_5,4.37,RES,STARVED,24,1.4747630091074988
4733,Cyclicfeeding_starving,34,P13_6,7.67,RES,STARVED,24,2.0373166153791646
4734,Cyclicfeeding_starving,34,P14_1,10.02,RES,STARVED,24,2.3045830956567186
4735,Cyclicfeeding_starving,34,P14_2,7.28,RES,STARVED,24,1.9851308622085946
4736,Cyclicfeeding_starving,34,P14_3,6.72,RES,STARVED,24,1.9050881545350582
4737,Cyclicfeeding_starving,34,P14_4,8.11,RES,STARVED,24,2.0930978681273213
4738,Cyclicfeeding_starving,34,P14_5,8.65,RES,STARVED,24,2.157559320943788
4739,Cyclicfeeding_starving,34,P14_6,6.53,RES,STARVED,24,1.8764069432883397
4740,Cyclicfeeding_starving,34,P15_1,3.39,RES,STARVED,24,1.220829921392359
4741,Cyclicfeeding_starving,34,P15_2,5.73,RES,STARVED,24,1.7457155307266483
4742,Cyclicfeeding_starving,34,P15_3,1.61,RES,STARVED,24,0.4762341789963717
4743,Cyclicfeeding_starving,34,P15_4,2.18,RES,STARVED,24,0.7793248768009977
4744,Cyclicfeeding_starving,34,P15_5,1.9,RES,STARVED,24,0.6418538861723947
4745,Cyclicfeeding_starving,34,P15_6,6.85,RES,STARVED,24,1.9242486522741338
4746,Cyclicfeeding_starving,34,P16_1,5.45,RES,STARVED,24,1.6956156086751528
4747,Cyclicfeeding_starving,34,P16_2,3.72,RES,STARVED,24,1.3137236682850553
4748,Cyclicfeeding_starving,34,P16_3,9.34,RES,STARVED,24,2.234306252240751
4749,Cyclicfeeding_starving,34,P16_4,3.51,RES,STARVED,24,1.2556160374777743
4750,Cyclicfeeding_starving,34,P16_5,9.28,RES,STARVED,24,2.2278615467981093
4751,Cyclicfeeding_starving,34,P16_6,8.28,RES,STARVED,24,2.1138429683971682
4794,Cyclicfeeding_starving,34,P9_1,6.6,RES,STARVED,24,1.8870696490323797
4795,Cyclicfeeding_starving,34,P9_2,8.21,RES,STARVED,24,2.105352923464337
4796,Cyclicfeeding_starving,34,P9_3,3.8,RES,STARVED,24,1.33500106673234
4797,Cyclicfeeding_starving,34,P9_4,6.38,RES,STARVED,24,1.8531680973566984
4798,Cyclicfeeding_starving,34,P9_5,7.91,RES,STARVED,24,2.0681277817795625
4799,Cyclicfeeding_starving,34,P9_6,0.85,RES,STARVED,24,-0.16251892949777494
4806,Cyclicfeeding_starving,38,P10_1,14.01,RES,STARVED,28,2.6397713603489157
4807,Cyclicfeeding_starving,38,P10_2,9.62,RES,STARVED,28,2.263844264677615
4808,Cyclicfeeding_starving,38,P10_3,7.12,RES,STARVED,28,1.9629077254238845
4809,Cyclicfeeding_starving,38,P10_4,8.75,RES,STARVED,28,2.169053700369523
4810,Cyclicfeeding_starving,38,P10_5,2.57,RES,STARVED,28,0.9439058989071284
4811,Cyclicfeeding_starving,38,P10_6,5.87,RES,STARVED,28,1.7698546338400052
4812,Cyclicfeeding_starving,38,P11_1,5.45,RES,STARVED,28,1.6956156086751528
4813,Cyclicfeeding_starving,38,P11_2,2.52,RES,STARVED,28,0.9242589015233319
4814,Cyclicfeeding_starving,38,P11_3,14.63,RES,STARVED,28,2.683074215032033
4815,Cyclicfeeding_starving,38,P11_4,1.54,RES,STARVED,28,0.43178241642553783
4816,Cyclicfeeding_starving,38,P11_5,4.9,RES,STARVED,28,1.589235205116581
4817,Cyclicfeeding_starving,38,P11_6,8.87,RES,STARVED,28,2.182674796321488
4818,Cyclicfeeding_starving,38,P12_1,7.45,RES,STARVED,28,2.0082140323914683
4819,Cyclicfeeding_starving,38,P12_2,3.47,RES,STARVED,28,1.244154593958768
4820,Cyclicfeeding_starving,38,P12_3,10.08,RES,STARVED,28,2.3105532626432224
4821,Cyclicfeeding_starving,38,P12_4,9.02,RES,STARVED,28,2.199444334074532
4822,Cyclicfeeding_starving,38,P12_5,5.88,RES,STARVED,28,1.7715567619105355
4823,Cyclicfeeding_starving,38,P12_6,2.91,RES,STARVED,28,1.0681530811834012
4824,Cyclicfeeding_starving,38,P13_1,3.08,RES,STARVED,28,1.1249295969854831
4825,Cyclicfeeding_starving,38,P13_2,3.74,RES,STARVED,28,1.3190856114264407
4826,Cyclicfeeding_starving,38,P13_3,3.12,RES,STARVED,28,1.1378330018213911
4827,Cyclicfeeding_starving,38,P13_4,0.58,RES,STARVED,28,-0.5447271754416722
4828,Cyclicfeeding_starving,38,P13_5,1.71,RES,STARVED,28,0.5364933705145685
4829,Cyclicfeeding_starving,38,P13_6,5.14,RES,STARVED,28,1.6370530794670737
4830,Cyclicfeeding_starving,38,P14_1,5.68,RES,STARVED,28,1.7369512327330598
4831,Cyclicfeeding_starving,38,P14_2,2.38,RES,STARVED,28,0.8671004876833833
4832,Cyclicfeeding_starving,38,P14_3,6.17,RES,STARVED,28,1.8196988379172965
4833,Cyclicfeeding_starving,38,P14_4,8.0,RES,STARVED,28,2.0794415416798357
4834,Cyclicfeeding_starving,38,P14_5,10.45,RES,STARVED,28,2.34660197841082
4835,Cyclicfeeding_starving,38,P14_6,5.87,RES,STARVED,28,1.7698546338400052
4836,Cyclicfeeding_starving,38,P15_1,3.41,RES,STARVED,28,1.2267122912954254
4837,Cyclicfeeding_starving,38,P15_2,6.81,RES,STARVED,28,1.918392120161421
4838,Cyclicfeeding_starving,38,P15_3,1.03,RES,STARVED,28,0.02955880224154443
4839,Cyclicfeeding_starving,38,P15_4,1.36,RES,STARVED,28,0.3074846997479607
4840,Cyclicfeeding_starving,38,P15_5,1.93,RES,STARVED,28,0.6575200029167941
4841,Cyclicfeeding_starving,38,P15_6,2.77,RES,STARVED,28,1.0188473201992472
4842,Cyclicfeeding_starving,38,P16_1,3.76,RES,STARVED,28,1.324418957401803
4844,Cyclicfeeding_starving,38,P16_3,9.71,RES,STARVED,28,2.2731562823032334
4845,Cyclicfeeding_starving,38,P16_4,3.55,RES,STARVED,28,1.2669476034873244
4846,Cyclicfeeding_starving,38,P16_5,9.53,RES,STARVED,28,2.254444717666111
4847,Cyclicfeeding_starving,38,P16_6,9.21,RES,STARVED,28,2.2202898502672155
4890,Cyclicfeeding_starving,38,P9_1,9.27,RES,STARVED,28,2.2267833795777636
4891,Cyclicfeeding_starving,38,P9_2,6.83,RES,STARVED,28,1.9213246735826988
4892,Cyclicfeeding_starving,38,P9_3,3.85,RES,STARVED,28,1.3480731482996928
4893,Cyclicfeeding_starving,38,P9_4,5.69,RES,STARVED,28,1.7387102481382397
4894,Cyclicfeeding_starving,38,P9_5,10.12,RES,STARVED,28,2.3145136638593193
4902,Cyclicfeeding_starving,42,P10_1,14.01,RES,STARVED,32,2.6397713603489157
4903,Cyclicfeeding_starving,42,P10_2,6.41,RES,STARVED,32,1.8578592709325787
4904,Cyclicfeeding_starving,42,P10_3,7.28,RES,STARVED,32,1.9851308622085946
4905,Cyclicfeeding_starving,42,P10_4,6.27,RES,STARVED,32,1.8357763546448294
4906,Cyclicfeeding_starving,42,P10_5,1.5,RES,STARVED,32,0.4054651081081644
4907,Cyclicfeeding_starving,42,P10_6,4.91,RES,STARVED,32,1.5912739418064292
4908,Cyclicfeeding_starving,42,P11_1,2.13,RES,STARVED,32,0.7561219797213337
4909,Cyclicfeeding_starving,42,P11_2,2.15,RES,STARVED,32,0.7654678421395714
4910,Cyclicfeeding_starving,42,P11_3,11.97,RES,STARVED,32,2.482403519569882
4911,Cyclicfeeding_starving,42,P11_4,1.36,RES,STARVED,32,0.3074846997479607
4912,Cyclicfeeding_starving,42,P11_5,3.81,RES,STARVED,32,1.3376291891386096
4913,Cyclicfeeding_starving,42,P11_6,7.53,RES,STARVED,32,2.018895041811802
4914,Cyclicfeeding_starving,42,P12_1,6.6,RES,STARVED,32,1.8870696490323797
4915,Cyclicfeeding_starving,42,P12_2,1.98,RES,STARVED,32,0.6830968447064438
4916,Cyclicfeeding_starving,42,P12_3,8.96,RES,STARVED,32,2.192770226986839
4917,Cyclicfeeding_starving,42,P12_4,6.78,RES,STARVED,32,1.9139771019523042
4918,Cyclicfeeding_starving,42,P12_5,3.51,RES,STARVED,32,1.2556160374777743
4919,Cyclicfeeding_starving,42,P12_6,2.37,RES,STARVED,32,0.8628899551470398
4920,Cyclicfeeding_starving,42,P13_1,1.3,RES,STARVED,32,0.26236426446749106
4921,Cyclicfeeding_starving,42,P13_2,2.78,RES,STARVED,32,1.0224509277025455
4922,Cyclicfeeding_starving,42,P13_3,2.66,RES,STARVED,32,0.9783261227936078
4923,Cyclicfeeding_starving,42,P13_4,0.64,RES,STARVED,32,-0.4462871026284195
4924,Cyclicfeeding_starving,42,P13_5,1.24,RES,STARVED,32,0.2151113796169455
4925,Cyclicfeeding_starving,42,P13_6,6.29,RES,STARVED,32,1.8389610707123492
4926,Cyclicfeeding_starving,42,P14_1,7.16,RES,STARVED,32,1.9685099809725544
4927,Cyclicfeeding_starving,42,P14_2,1.08,RES,STARVED,32,0.0769610411361284
4928,Cyclicfeeding_starving,42,P14_3,4.31,RES,STARVED,32,1.4609379041156563
4929,Cyclicfeeding_starving,42,P14_4,4.65,RES,STARVED,32,1.536867219599265
4930,Cyclicfeeding_starving,42,P14_5,7.62,RES,STARVED,32,2.030776369698555
4931,Cyclicfeeding_starving,42,P14_6,5.5,RES,STARVED,32,1.7047480922384253
4932,Cyclicfeeding_starving,42,P15_1,2.55,RES,STARVED,32,0.9360933591703348
4933,Cyclicfeeding_starving,42,P15_2,4.62,RES,STARVED,32,1.5303947050936475
4934,Cyclicfeeding_starving,42,P15_3,1.77,RES,STARVED,32,0.5709795465857378
4936,Cyclicfeeding_starving,42,P15_5,1.95,RES,STARVED,32,0.6678293725756554
4937,Cyclicfeeding_starving,42,P15_6,2.89,RES,STARVED,32,1.0612565021243408
4938,Cyclicfeeding_starving,42,P16_1,4.25,RES,STARVED,32,1.4469189829363254
4940,Cyclicfeeding_starving,42,P16_3,6.8,RES,STARVED,32,1.916922612182061
4941,Cyclicfeeding_starving,42,P16_4,2.68,RES,STARVED,32,0.9858167945227654
4942,Cyclicfeeding_starving,42,P16_5,7.58,RES,STARVED,32,2.0255131996542803
4943,Cyclicfeeding_starving,42,P16_6,7.43,RES,STARVED,32,2.005525858729668
4986,Cyclicfeeding_starving,42,P9_1,6.41,RES,STARVED,32,1.8578592709325787
4987,Cyclicfeeding_starving,42,P9_2,2.59,RES,STARVED,32,0.9516578757114463
4989,Cyclicfeeding_starving,42,P9_4,3.7,RES,STARVED,32,1.308332819650179
4990,Cyclicfeeding_starving,42,P9_5,2.22,RES,STARVED,32,0.7975071958841882
4998,Cyclicfeeding_starving,46,P10_1,7.8,RES,STARVED,36,2.0541237336955462
4999,Cyclicfeeding_starving,46,P10_2,6.76,RES,STARVED,36,1.9110228900548727
5000,Cyclicfeeding_starving,46,P10_3,7.68,RES,STARVED,36,2.038619547159581
5001,Cyclicfeeding_starving,46,P10_4,6.46,RES,STARVED,36,1.8656293177945105
5002,Cyclicfeeding_starving,46,P10_5,1.37,RES,STARVED,36,0.3148107398400336
5003,Cyclicfeeding_starving,46,P10_6,4.64,RES,STARVED,36,1.534714366238164
5004,Cyclicfeeding_starving,46,P11_1,5.11,RES,STARVED,36,1.631199404215613
5005,Cyclicfeeding_starving,46,P11_2,2.01,RES,STARVED,36,0.6981347220709843
5006,Cyclicfeeding_starving,46,P11_3,13.18,RES,STARVED,36,2.578700529074361
5008,Cyclicfeeding_starving,46,P11_5,2.62,RES,STARVED,36,0.9631743177730056
5009,Cyclicfeeding_starving,46,P11_6,7.55,RES,STARVED,36,2.0215475632609334
5010,Cyclicfeeding_starving,46,P12_1,5.57,RES,STARVED,36,1.7173950539391927
5011,Cyclicfeeding_starving,46,P12_2,2.07,RES,STARVED,36,0.7275486072772777
5012,Cyclicfeeding_starving,46,P12_3,8.06,RES,STARVED,36,2.086913556518537
5013,Cyclicfeeding_starving,46,P12_4,5.2,RES,STARVED,36,1.6486586255873816
5014,Cyclicfeeding_starving,46,P12_5,1.52,RES,STARVED,36,0.41871033485818504
5015,Cyclicfeeding_starving,46,P12_6,2.6,RES,STARVED,36,0.9555114450274363
5017,Cyclicfeeding_starving,46,P13_2,1.75,RES,STARVED,36,0.5596157879354227
5018,Cyclicfeeding_starving,46,P13_3,2.29,RES,STARVED,36,0.8285518175661483
5019,Cyclicfeeding_starving,46,P13_4,0.38,RES,STARVED,36,-0.9675840262617056
5021,Cyclicfeeding_starving,46,P13_6,2.33,RES,STARVED,36,0.8458682675776092
5022,Cyclicfeeding_starving,46,P14_1,4.28,RES,STARVED,36,1.4539530095937054
5024,Cyclicfeeding_starving,46,P14_3,3.03,RES,STARVED,36,1.1085626195212777
5025,Cyclicfeeding_starving,46,P14_4,2.52,RES,STARVED,36,0.9242589015233319
5026,Cyclicfeeding_starving,46,P14_5,9.74,RES,STARVED,36,2.2762411176544437
5027,Cyclicfeeding_starving,46,P14_6,2.6,RES,STARVED,36,0.9555114450274363
5028,Cyclicfeeding_starving,46,P15_1,2.0,RES,STARVED,36,0.6931471805599453
5029,Cyclicfeeding_starving,46,P15_2,5.24,RES,STARVED,36,1.6563214983329508
5030,Cyclicfeeding_starving,46,P15_3,2.9,RES,STARVED,36,1.0647107369924282
5032,Cyclicfeeding_starving,46,P15_5,2.9,RES,STARVED,36,1.0647107369924282
5033,Cyclicfeeding_starving,46,P15_6,1.02,RES,STARVED,36,0.01980262729617973
5034,Cyclicfeeding_starving,46,P16_1,6.02,RES,STARVED,36,1.7950872593207297
5036,Cyclicfeeding_starving,46,P16_3,12.01,RES,STARVED,36,2.485739636091892
5037,Cyclicfeeding_starving,46,P16_4,2.2,RES,STARVED,36,0.7884573603642703
5038,Cyclicfeeding_starving,46,P16_5,6.61,RES,STARVED,36,1.888583653863595
5039,Cyclicfeeding_starving,46,P16_6,5.1,RES,STARVED,36,1.62924053973028
5082,Cyclicfeeding_starving,46,P9_1,6.54,RES,STARVED,36,1.8779371654691073
5083,Cyclicfeeding_starving,46,P9_2,3.55,RES,STARVED,36,1.2669476034873244
5085,Cyclicfeeding_starving,46,P9_4,2.86,RES,STARVED,36,1.0508216248317612
5086,Cyclicfeeding_starving,46,P9_5,2.71,RES,STARVED,36,0.9969486348916096
5094,Cyclicfeeding_starving,58,P10_1,6.31,RES,STARVED,48,1.8421356765531218
5095,Cyclicfeeding_starving,58,P10_2,3.02,RES,STARVED,48,1.1052568313867783
5096,Cyclicfeeding_starving,58,P10_3,6.03,RES,STARVED,48,1.7967470107390942
5097,Cyclicfeeding_starving,58,P10_4,3.28,RES,STARVED,48,1.1878434223960523
5099,Cyclicfeeding_starving,58,P10_6,2.16,RES,STARVED,48,0.7701082216960737
5100,Cyclicfeeding_starving,58,P11_1,2.91,RES,STARVED,48,1.0681530811834012
5101,Cyclicfeeding_starving,58,P11_2,1.43,RES,STARVED,48,0.3576744442718159
5102,Cyclicfeeding_starving,58,P11_3,9.04,RES,STARVED,48,2.201659174404085
5103,Cyclicfeeding_starving,58,P11_4,0.48,RES,STARVED,48,-0.7339691750802004
5104,Cyclicfeeding_starving,58,P11_5,0.45,RES,STARVED,48,-0.7985076962177716
5105,Cyclicfeeding_starving,58,P11_6,2.99,RES,STARVED,48,1.095273387402595
5106,Cyclicfeeding_starving,58,P12_1,3.03,RES,STARVED,48,1.1085626195212777
5107,Cyclicfeeding_starving,58,P12_2,2.46,RES,STARVED,48,0.9001613499442714
5108,Cyclicfeeding_starving,58,P12_3,5.67,RES,STARVED,48,1.7351891177396608
5109,Cyclicfeeding_starving,58,P12_4,3.82,RES,STARVED,48,1.3402504226184837
5111,Cyclicfeeding_starving,58,P12_6,0.83,RES,STARVED,48,-0.18632957819149348
5114,Cyclicfeeding_starving,58,P13_3,0.97,RES,STARVED,48,-0.030459207484708574
5117,Cyclicfeeding_starving,58,P13_6,3.15,RES,STARVED,48,1.1474024528375417
5118,Cyclicfeeding_starving,58,P14_1,4.69,RES,STARVED,48,1.545432582458188
5121,Cyclicfeeding_starving,58,P14_4,1.4,RES,STARVED,48,0.3364722366212129
5122,Cyclicfeeding_starving,58,P14_5,6.63,RES,STARVED,48,1.891604804197771
5123,Cyclicfeeding_starving,58,P14_6,2.17,RES,STARVED,48,0.7747271675523681
5125,Cyclicfeeding_starving,58,P15_2,2.24,RES,STARVED,48,0.8064758658669485
5126,Cyclicfeeding_starving,58,P15_3,1.56,RES,STARVED,48,0.44468582126144574
5128,Cyclicfeeding_starving,58,P15_5,1.12,RES,STARVED,48,0.11332868530700327
5130,Cyclicfeeding_starving,58,P16_1,2.47,RES,STARVED,48,0.9042181506398859
5132,Cyclicfeeding_starving,58,P16_3,6.18,RES,STARVED,48,1.8213182714695995
5133,Cyclicfeeding_starving,58,P16_4,1.14,RES,STARVED,48,0.131028262406404
5134,Cyclicfeeding_starving,58,P16_5,2.64,RES,STARVED,48,0.9707789171582248
5135,Cyclicfeeding_starving,58,P16_6,2.5,RES,STARVED,48,0.9162907318741551
5178,Cyclicfeeding_starving,58,P9_1,5.04,RES,STARVED,48,1.6174060820832772
5179,Cyclicfeeding_starving,58,P9_2,4.08,RES,STARVED,48,1.4060969884160703
5181,Cyclicfeeding_starving,58,P9_4,3.25,RES,STARVED,48,1.1786549963416462
5190,Cyclicfeeding_starving,70,P10_1,1.01,RES,STARVED,60,0.009950330853168092
5191,Cyclicfeeding_starving,70,P10_2,1.19,RES,STARVED,60,0.17395330712343798
5192,Cyclicfeeding_starving,70,P10_3,2.96,RES,STARVED,60,1.085189268335969
5193,Cyclicfeeding_starving,70,P10_4,4.74,RES,STARVED,60,1.556037135706985
5195,Cyclicfeeding_starving,70,P10_6,3.17,RES,STARVED,60,1.1537315878891892
5196,Cyclicfeeding_starving,70,P11_1,1.95,RES,STARVED,60,0.6678293725756554
5197,Cyclicfeeding_starving,70,P11_2,0.44,RES,STARVED,60,-0.8209805520698302
5198,Cyclicfeeding_starving,70,P11_3,7.01,RES,STARVED,60,1.9473377010464987
5200,Cyclicfeeding_starving,70,P11_5,1.04,RES,STARVED,60,0.03922071315328133
5201,Cyclicfeeding_starving,70,P11_6,2.03,RES,STARVED,60,0.7080357930536959
5202,Cyclicfeeding_starving,70,P12_1,0.45,RES,STARVED,60,-0.7985076962177716
5204,Cyclicfeeding_starving,70,P12_3,1.9,RES,STARVED,60,0.6418538861723947
5205,Cyclicfeeding_starving,70,P12_4,5.75,RES,STARVED,60,1.749199854809259
5206,Cyclicfeeding_starving,70,P12_5,1.25,RES,STARVED,60,0.22314355131420976
5207,Cyclicfeeding_starving,70,P12_6,2.83,RES,STARVED,60,1.0402767116551463
5210,Cyclicfeeding_starving,70,P13_3,1.22,RES,STARVED,60,0.19885085874516517
5213,Cyclicfeeding_starving,70,P13_6,1.87,RES,STARVED,60,0.6259384308664954
5214,Cyclicfeeding_starving,70,P14_1,2.46,RES,STARVED,60,0.9001613499442714
5217,Cyclicfeeding_starving,70,P14_4,0.91,RES,STARVED,60,-0.09431067947124129
5218,Cyclicfeeding_starving,70,P14_5,5.42,RES,STARVED,60,1.6900958154515549
5221,Cyclicfeeding_starving,70,P15_2,0.61,RES,STARVED,60,-0.4942963218147801
5226,Cyclicfeeding_starving,70,P16_1,1.33,RES,STARVED,60,0.28517894223366247
5228,Cyclicfeeding_starving,70,P16_3,4.4,RES,STARVED,60,1.4816045409242156
5229,Cyclicfeeding_starving,70,P16_4,0.94,RES,STARVED,60,-0.06187540371808753
5230,Cyclicfeeding_starving,70,P16_5,1.13,RES,STARVED,60,0.12221763272424911
5231,Cyclicfeeding_starving,70,P16_6,1.71,RES,STARVED,60,0.5364933705145685
5274,Cyclicfeeding_starving,70,P9_1,2.72,RES,STARVED,60,1.000631880307906
5275,Cyclicfeeding_starving,70,P9_2,3.46,RES,STARVED,60,1.2412685890696329
5277,Cyclicfeeding_starving,70,P9_4,4.31,RES,STARVED,60,1.4609379041156563
5286,Cyclicfeeding_starving,94,P10_1,2.09,RES,STARVED,84,0.7371640659767196
5287,Cyclicfeeding_starving,94,P10_2,0.37,RES,STARVED,84,-0.9942522733438669
5288,Cyclicfeeding_starving,94,P10_3,3.12,RES,STARVED,84,1.1378330018213911
5289,Cyclicfeeding_starving,94,P10_4,1.43,RES,STARVED,84,0.3576744442718159
5291,Cyclicfeeding_starving,94,P10_6,0.59,RES,STARVED,84,-0.527632742082372
5292,Cyclicfeeding_starving,94,P11_1,1.34,RES,STARVED,84,0.29266961396282004
5293,Cyclicfeeding_starving,94,P11_2,0.42,RES,STARVED,84,-0.8675005677047231
5294,Cyclicfeeding_starving,94,P11_3,4.77,RES,STARVED,84,1.5623463049002497
5298,Cyclicfeeding_starving,94,P12_1,0.92,RES,STARVED,84,-0.08338160893905101
5300,Cyclicfeeding_starving,94,P12_3,3.02,RES,STARVED,84,1.1052568313867783
5301,Cyclicfeeding_starving,94,P12_4,0.99,RES,STARVED,84,-0.01005033585350145
5303,Cyclicfeeding_starving,94,P12_6,0.11,RES,STARVED,84,-2.2072749131897207
5309,Cyclicfeeding_starving,94,P13_6,0.93,RES,STARVED,84,-0.07257069283483537
