,experiment,day,individual,mm2,condition,feedingreg,reltime,log body size
5243,Cyclicfeeding_starving,70,P3_6,4.03,AL,STARVED,60,1.3937663759585917
5244,Cyclicfeeding_starving,70,P4_1,3.88,AL,STARVED,60,1.355835153635182
5245,Cyclicfeeding_starving,70,P4_2,4.39,AL,STARVED,60,1.47932922708708
5246,Cyclicfeeding_starving,70,P4_3,4.04,AL,STARVED,60,1.3962446919730587
5247,Cyclicfeeding_starving,70,P4_4,5.56,AL,STARVED,60,1.715598108262491
5248,Cyclicfeeding_starving,70,P4_5,10.15,AL,STARVED,60,2.3174737054877963
5249,Cyclicfeeding_starving,70,P4_6,3.84,AL,STARVED,60,1.3454723665996355
5251,Cyclicfeeding_starving,70,P5_2,3.36,AL,STARVED,60,1.2119409739751128
5252,Cyclicfeeding_starving,70,P5_3,3.48,AL,STARVED,60,1.247032293786383
5253,Cyclicfeeding_starving,70,P5_4,5.67,AL,STARVED,60,1.7351891177396608
5254,Cyclicfeeding_starving,70,P5_5,3.08,AL,STARVED,60,1.1249295969854831
5255,Cyclicfeeding_starving,70,P5_6,2.42,AL,STARVED,60,0.883767540168595
5256,Cyclicfeeding_starving,70,P6_1,4.71,AL,STARVED,60,1.5496879080283263
5257,Cyclicfeeding_starving,70,P6_2,5.47,AL,STARVED,60,1.6992786164338898
5258,Cyclicfeeding_starving,70,P6_3,9.43,AL,STARVED,60,2.2438960966453663
5260,Cyclicfeeding_starving,70,P6_5,2.71,AL,STARVED,60,0.9969486348916096
5261,Cyclicfeeding_starving,70,P6_6,8.95,AL,STARVED,60,2.191653532286764
5262,Cyclicfeeding_starving,70,P7_1,7.29,AL,STARVED,60,1.986503546020567
5263,Cyclicfeeding_starving,70,P7_2,10.91,AL,STARVED,60,2.3896797998449792
5264,Cyclicfeeding_starving,70,P7_3,1.21,AL,STARVED,60,0.1906203596086497
5265,Cyclicfeeding_starving,70,P7_4,3.37,AL,STARVED,60,1.2149127443642704
5266,Cyclicfeeding_starving,70,P7_5,9.57,AL,STARVED,60,2.258633205464863
5267,Cyclicfeeding_starving,70,P7_6,3.95,AL,STARVED,60,1.3737155789130306
5268,Cyclicfeeding_starving,70,P8_1,5.35,AL,STARVED,60,1.6770965609079151
5269,Cyclicfeeding_starving,70,P8_2,3.7,AL,STARVED,60,1.308332819650179
5270,Cyclicfeeding_starving,70,P8_3,7.45,AL,STARVED,60,2.0082140323914683
5271,Cyclicfeeding_starving,70,P8_4,8.38,AL,STARVED,60,2.125847914493992
5273,Cyclicfeeding_starving,70,P8_6,9.45,AL,STARVED,60,2.2460147415056513
5280,Cyclicfeeding_starving,94,P1_1,4.14,AL,STARVED,84,1.4206957878372228
5281,Cyclicfeeding_starving,94,P1_2,4.32,AL,STARVED,84,1.463255402256019
5282,Cyclicfeeding_starving,94,P1_3,2.7,AL,STARVED,84,0.9932517730102834
5283,Cyclicfeeding_starving,94,P1_4,1.47,AL,STARVED,84,0.3852624007906449
5284,Cyclicfeeding_starving,94,P1_5,1.04,AL,STARVED,84,0.03922071315328133
5285,Cyclicfeeding_starving,94,P1_6,3.41,AL,STARVED,84,1.2267122912954254
5328,Cyclicfeeding_starving,94,P2_1,4.46,AL,STARVED,84,1.4951487660319727
5330,Cyclicfeeding_starving,94,P2_3,5.49,AL,STARVED,84,1.7029282555214393
5331,Cyclicfeeding_starving,94,P2_4,3.9,AL,STARVED,84,1.3609765531356006
5332,Cyclicfeeding_starving,94,P2_5,5.36,AL,STARVED,84,1.6789639750827108
5333,Cyclicfeeding_starving,94,P2_6,6.1,AL,STARVED,84,1.8082887711792655
5334,Cyclicfeeding_starving,94,P3_1,1.1,AL,STARVED,84,0.09531017980432493
5335,Cyclicfeeding_starving,94,P3_2,3.81,AL,STARVED,84,1.3376291891386096
5336,Cyclicfeeding_starving,94,P3_3,9.04,AL,STARVED,84,2.201659174404085
5337,Cyclicfeeding_starving,94,P3_4,1.52,AL,STARVED,84,0.41871033485818504
5338,Cyclicfeeding_starving,94,P3_5,0.5,AL,STARVED,84,-0.6931471805599453
5339,Cyclicfeeding_starving,94,P3_6,2.49,AL,STARVED,84,0.9122827104766164
5340,Cyclicfeeding_starving,94,P4_1,3.32,AL,STARVED,84,1.199964782928397
5341,Cyclicfeeding_starving,94,P4_2,3.17,AL,STARVED,84,1.1537315878891892
5342,Cyclicfeeding_starving,94,P4_3,1.07,AL,STARVED,84,0.06765864847381486
5343,Cyclicfeeding_starving,94,P4_4,2.32,AL,STARVED,84,0.8415671856782185
5344,Cyclicfeeding_starving,94,P4_5,5.55,AL,STARVED,84,1.713797927758343
5345,Cyclicfeeding_starving,94,P4_6,2.13,AL,STARVED,84,0.7561219797213337
5347,Cyclicfeeding_starving,94,P5_2,1.05,AL,STARVED,84,0.04879016416943205
5348,Cyclicfeeding_starving,94,P5_3,3.11,AL,STARVED,84,1.1346227261911428
5349,Cyclicfeeding_starving,94,P5_4,1.24,AL,STARVED,84,0.2151113796169455
5350,Cyclicfeeding_starving,94,P5_5,0.79,AL,STARVED,84,-0.23572233352106983
5351,Cyclicfeeding_starving,94,P5_6,1.67,AL,STARVED,84,0.5128236264286637
5352,Cyclicfeeding_starving,94,P6_1,1.8,AL,STARVED,84,0.5877866649021191
5353,Cyclicfeeding_starving,94,P6_2,2.28,AL,STARVED,84,0.8241754429663494
5354,Cyclicfeeding_starving,94,P6_3,1.91,AL,STARVED,84,0.6471032420585384
5357,Cyclicfeeding_starving,94,P6_6,3.92,AL,STARVED,84,1.366091653802371
5358,Cyclicfeeding_starving,94,P7_1,3.05,AL,STARVED,84,1.1151415906193203
5359,Cyclicfeeding_starving,94,P7_2,4.31,AL,STARVED,84,1.4609379041156563
5360,Cyclicfeeding_starving,94,P7_3,0.47,AL,STARVED,84,-0.7550225842780328
5361,Cyclicfeeding_starving,94,P7_4,1.71,AL,STARVED,84,0.5364933705145685
5362,Cyclicfeeding_starving,94,P7_5,4.07,AL,STARVED,84,1.4036429994545037
5363,Cyclicfeeding_starving,94,P7_6,3.17,AL,STARVED,84,1.1537315878891892
5364,Cyclicfeeding_starving,94,P8_1,3.13,AL,STARVED,84,1.1410330045520618
5365,Cyclicfeeding_starving,94,P8_2,2.29,AL,STARVED,84,0.8285518175661483
5366,Cyclicfeeding_starving,94,P8_3,4.49,AL,STARVED,84,1.501852701754163
5367,Cyclicfeeding_starving,94,P8_4,3.73,AL,STARVED,84,1.3164082336557241
5369,Cyclicfeeding_starving,94,P8_6,3.8,AL,STARVED,84,1.33500106673234
5376,Cyclicfeeding_starving,99,P1_1,5.11,AL,FED_2,2,1.631199404215613
5377,Cyclicfeeding_starving,99,P1_2,6.97,AL,FED_2,2,1.9416152247724325
5378,Cyclicfeeding_starving,99,P1_3,3.45,AL,FED_2,2,1.2383742310432684
5379,Cyclicfeeding_starving,99,P1_4,2.39,AL,FED_2,2,0.8712933659434193
5380,Cyclicfeeding_starving,99,P1_5,1.25,AL,FED_2,2,0.22314355131420976
5381,Cyclicfeeding_starving,99,P1_6,3.46,AL,FED_2,2,1.2412685890696329
5424,Cyclicfeeding_starving,99,P2_1,3.76,AL,FED_2,2,1.324418957401803
5426,Cyclicfeeding_starving,99,P2_3,8.26,AL,FED_2,2,2.1114245875328868
5427,Cyclicfeeding_starving,99,P2_4,4.41,AL,FED_2,2,1.4838746894587547
5428,Cyclicfeeding_starving,99,P2_5,6.61,AL,FED_2,2,1.888583653863595
5429,Cyclicfeeding_starving,99,P2_6,8.74,AL,FED_2,2,2.167910189667444
5430,Cyclicfeeding_starving,99,P3_1,1.83,AL,FED_2,2,0.6043159668533296
5431,Cyclicfeeding_starving,99,P3_2,4.13,AL,FED_2,2,1.4182774069729414
5432,Cyclicfeeding_starving,99,P3_3,4.13,AL,FED_2,2,1.4182774069729414
5433,Cyclicfeeding_starving,99,P3_4,2.09,AL,FED_2,2,0.7371640659767196
5435,Cyclicfeeding_starving,99,P3_6,2.57,AL,FED_2,2,0.9439058989071284
5436,Cyclicfeeding_starving,99,P4_1,3.72,AL,FED_2,2,1.3137236682850553
5437,Cyclicfeeding_starving,99,P4_2,6.43,AL,FED_2,2,1.860974538249528
5438,Cyclicfeeding_starving,99,P4_3,1.61,AL,FED_2,2,0.4762341789963717
5439,Cyclicfeeding_starving,99,P4_4,3.73,AL,FED_2,2,1.3164082336557241
5440,Cyclicfeeding_starving,99,P4_5,7.5,AL,FED_2,2,2.0149030205422647
5441,Cyclicfeeding_starving,99,P4_6,2.78,AL,FED_2,2,1.0224509277025455
5443,Cyclicfeeding_starving,99,P5_2,0.8,AL,FED_2,2,-0.2231435513142097
5444,Cyclicfeeding_starving,99,P5_3,3.19,AL,FED_2,2,1.1600209167967532
5445,Cyclicfeeding_starving,99,P5_4,2.29,AL,FED_2,2,0.8285518175661483
5446,Cyclicfeeding_starving,99,P5_5,0.42,AL,FED_2,2,-0.8675005677047231
5447,Cyclicfeeding_starving,99,P5_6,1.14,AL,FED_2,2,0.131028262406404
5448,Cyclicfeeding_starving,99,P6_1,3.05,AL,FED_2,2,1.1151415906193203
5449,Cyclicfeeding_starving,99,P6_2,4.54,AL,FED_2,2,1.5129270120532565
5450,Cyclicfeeding_starving,99,P6_3,5.24,AL,FED_2,2,1.6563214983329508
5453,Cyclicfeeding_starving,99,P6_6,4.21,AL,FED_2,2,1.43746264769429
5454,Cyclicfeeding_starving,99,P7_1,5.32,AL,FED_2,2,1.6714733033535532
5455,Cyclicfeeding_starving,99,P7_2,4.94,AL,FED_2,2,1.5973653311998313
5457,Cyclicfeeding_starving,99,P7_4,2.87,AL,FED_2,2,1.0543120297715298
5458,Cyclicfeeding_starving,99,P7_5,8.84,AL,FED_2,2,2.179286876649552
5459,Cyclicfeeding_starving,99,P7_6,3.41,AL,FED_2,2,1.2267122912954254
5460,Cyclicfeeding_starving,99,P8_1,3.1,AL,FED_2,2,1.1314021114911006
5461,Cyclicfeeding_starving,99,P8_2,1.96,AL,FED_2,2,0.6729444732424258
5462,Cyclicfeeding_starving,99,P8_3,3.74,AL,FED_2,2,1.3190856114264407
5463,Cyclicfeeding_starving,99,P8_4,5.44,AL,FED_2,2,1.6937790608678513
5465,Cyclicfeeding_starving,99,P8_6,6.26,AL,FED_2,2,1.8341801851120072
5472,Cyclicfeeding_starving,101,P1_1,8.23,AL,FED_2,4,2.1077860146889784
5473,Cyclicfeeding_starving,101,P1_2,7.44,AL,FED_2,4,2.0068708488450007
5474,Cyclicfeeding_starving,101,P1_3,5.04,AL,FED_2,4,1.6174060820832772
5475,Cyclicfeeding_starving,101,P1_4,3.79,AL,FED_2,4,1.332366019094335
5476,Cyclicfeeding_starving,101,P1_5,1.86,AL,FED_2,4,0.62057648772511
5477,Cyclicfeeding_starving,101,P1_6,7.52,AL,FED_2,4,2.017566137961748
5520,Cyclicfeeding_starving,101,P2_1,9.13,AL,FED_2,4,2.211565694606877
5522,Cyclicfeeding_starving,101,P2_3,11.47,AL,FED_2,4,2.4397349311412793
5523,Cyclicfeeding_starving,101,P2_4,8.4,AL,FED_2,4,2.128231705849268
5524,Cyclicfeeding_starving,101,P2_5,10.0,AL,FED_2,4,2.302585092994046
5525,Cyclicfeeding_starving,101,P2_6,14.3,AL,FED_2,4,2.6602595372658615
5526,Cyclicfeeding_starving,101,P3_1,4.0,AL,FED_2,4,1.3862943611198906
5527,Cyclicfeeding_starving,101,P3_2,5.45,AL,FED_2,4,1.6956156086751528
5528,Cyclicfeeding_starving,101,P3_3,11.88,AL,FED_2,4,2.474856313934499
5529,Cyclicfeeding_starving,101,P3_4,2.44,AL,FED_2,4,0.8919980393051105
5531,Cyclicfeeding_starving,101,P3_6,6.87,AL,FED_2,4,1.927164106234258
5532,Cyclicfeeding_starving,101,P4_1,7.39,AL,FED_2,4,2.0001277349601105
5533,Cyclicfeeding_starving,101,P4_2,7.2,AL,FED_2,4,1.9740810260220096
5534,Cyclicfeeding_starving,101,P4_3,2.06,AL,FED_2,4,0.7227059828014898
5535,Cyclicfeeding_starving,101,P4_4,9.86,AL,FED_2,4,2.288486168614544
5536,Cyclicfeeding_starving,101,P4_5,14.08,AL,FED_2,4,2.644755350729896
5537,Cyclicfeeding_starving,101,P4_6,6.21,AL,FED_2,4,1.8261608959453874
5539,Cyclicfeeding_starving,101,P5_2,0.73,AL,FED_2,4,-0.31471074483970024
5540,Cyclicfeeding_starving,101,P5_3,4.43,AL,FED_2,4,1.4883995840570443
5541,Cyclicfeeding_starving,101,P5_4,4.53,AL,FED_2,4,1.5107219394949427
5542,Cyclicfeeding_starving,101,P5_5,0.31,AL,FED_2,4,-1.171182981502945
5543,Cyclicfeeding_starving,101,P5_6,1.47,AL,FED_2,4,0.3852624007906449
5544,Cyclicfeeding_starving,101,P6_1,6.04,AL,FED_2,4,1.7984040119467235
5545,Cyclicfeeding_starving,101,P6_2,5.45,AL,FED_2,4,1.6956156086751528
5546,Cyclicfeeding_starving,101,P6_3,7.5,AL,FED_2,4,2.0149030205422647
5549,Cyclicfeeding_starving,101,P6_6,5.72,AL,FED_2,4,1.7439688053917064
5550,Cyclicfeeding_starving,101,P7_1,7.38,AL,FED_2,4,1.998773638612381
5551,Cyclicfeeding_starving,101,P7_2,7.16,AL,FED_2,4,1.9685099809725544
5553,Cyclicfeeding_starving,101,P7_4,4.09,AL,FED_2,4,1.4085449700547104
5554,Cyclicfeeding_starving,101,P7_5,12.41,AL,FED_2,4,2.5185025992165158
5555,Cyclicfeeding_starving,101,P7_6,8.01,AL,FED_2,4,2.080690761080268
5556,Cyclicfeeding_starving,101,P8_1,4.73,AL,FED_2,4,1.5539252025038417
5557,Cyclicfeeding_starving,101,P8_2,5.53,AL,FED_2,4,1.7101878155342434
5558,Cyclicfeeding_starving,101,P8_3,8.87,AL,FED_2,4,2.182674796321488
5559,Cyclicfeeding_starving,101,P8_4,5.01,AL,FED_2,4,1.6114359150967734
5561,Cyclicfeeding_starving,101,P8_6,5.1,AL,FED_2,4,1.62924053973028
5568,Cyclicfeeding_starving,103,P1_1,12.08,AL,FED_2,6,2.4915511925066687
5569,Cyclicfeeding_starving,103,P1_2,8.21,AL,FED_2,6,2.105352923464337
5570,Cyclicfeeding_starving,103,P1_3,7.81,AL,FED_2,6,2.0554049638515948
5571,Cyclicfeeding_starving,103,P1_4,3.69,AL,FED_2,6,1.3056264580524357
5572,Cyclicfeeding_starving,103,P1_5,2.21,AL,FED_2,6,0.7929925155296614
5573,Cyclicfeeding_starving,103,P1_6,8.81,AL,FED_2,6,2.175887439948088
5616,Cyclicfeeding_starving,103,P2_1,10.06,AL,FED_2,6,2.3085671646715933
5618,Cyclicfeeding_starving,103,P2_3,12.0,AL,FED_2,6,2.4849066497880004
5619,Cyclicfeeding_starving,103,P2_4,10.48,AL,FED_2,6,2.349468678892896
5620,Cyclicfeeding_starving,103,P2_5,16.66,AL,FED_2,6,2.8130106367386967
5621,Cyclicfeeding_starving,103,P2_6,19.03,AL,FED_2,6,2.946016681308058
5622,Cyclicfeeding_starving,103,P3_1,6.28,AL,FED_2,6,1.8373699804801074
5623,Cyclicfeeding_starving,103,P3_2,5.87,AL,FED_2,6,1.7698546338400052
5624,Cyclicfeeding_starving,103,P3_3,14.42,AL,FED_2,6,2.668616131856803
5625,Cyclicfeeding_starving,103,P3_4,2.89,AL,FED_2,6,1.0612565021243408
5627,Cyclicfeeding_starving,103,P3_6,8.29,AL,FED_2,6,2.1150499691472033
5628,Cyclicfeeding_starving,103,P4_1,6.69,AL,FED_2,6,1.900613874140137
5629,Cyclicfeeding_starving,103,P4_2,11.64,AL,FED_2,6,2.454447442303292
5630,Cyclicfeeding_starving,103,P4_3,2.95,AL,FED_2,6,1.0818051703517284
5631,Cyclicfeeding_starving,103,P4_4,10.85,AL,FED_2,6,2.3841650799864684
5632,Cyclicfeeding_starving,103,P4_5,15.89,AL,FED_2,6,2.7656899805486246
5633,Cyclicfeeding_starving,103,P4_6,7.22,AL,FED_2,6,1.9768549529047348
5635,Cyclicfeeding_starving,103,P5_2,0.61,AL,FED_2,6,-0.4942963218147801
5636,Cyclicfeeding_starving,103,P5_3,7.14,AL,FED_2,6,1.965712776351493
5637,Cyclicfeeding_starving,103,P5_4,5.26,AL,FED_2,6,1.6601310267496185
5639,Cyclicfeeding_starving,103,P5_6,1.47,AL,FED_2,6,0.3852624007906449
5640,Cyclicfeeding_starving,103,P6_1,8.22,AL,FED_2,6,2.1065702090680887
5641,Cyclicfeeding_starving,103,P6_2,7.76,AL,FED_2,6,2.048982334195127
5642,Cyclicfeeding_starving,103,P6_3,10.7,AL,FED_2,6,2.3702437414678603
5645,Cyclicfeeding_starving,103,P6_6,8.93,AL,FED_2,6,2.189416394888408
5646,Cyclicfeeding_starving,103,P7_1,8.59,AL,FED_2,6,2.150598735996164
5647,Cyclicfeeding_starving,103,P7_2,9.44,AL,FED_2,6,2.244955980157409
5649,Cyclicfeeding_starving,103,P7_4,6.81,AL,FED_2,6,1.918392120161421
5650,Cyclicfeeding_starving,103,P7_5,10.58,AL,FED_2,6,2.3589654264301534
5651,Cyclicfeeding_starving,103,P7_6,8.22,AL,FED_2,6,2.1065702090680887
5652,Cyclicfeeding_starving,103,P8_1,8.14,AL,FED_2,6,2.096790180014449
5653,Cyclicfeeding_starving,103,P8_2,10.62,AL,FED_2,6,2.362739015813793
5654,Cyclicfeeding_starving,103,P8_3,11.04,AL,FED_2,6,2.401525040848949
5655,Cyclicfeeding_starving,103,P8_4,8.09,AL,FED_2,6,2.0906287310704004
5657,Cyclicfeeding_starving,103,P8_6,8.07,AL,FED_2,6,2.0881534822818573
5664,Cyclicfeeding_starving,105,P1_1,14.12,AL,FED_2,8,2.647592232065096
5665,Cyclicfeeding_starving,105,P1_2,9.11,AL,FED_2,8,2.209372711271867
5666,Cyclicfeeding_starving,105,P1_3,11.39,AL,FED_2,8,2.432735777459091
5667,Cyclicfeeding_starving,105,P1_4,7.48,AL,FED_2,8,2.012232791986386
5668,Cyclicfeeding_starving,105,P1_5,3.04,AL,FED_2,8,1.1118575154181303
5669,Cyclicfeeding_starving,105,P1_6,14.63,AL,FED_2,8,2.683074215032033
5712,Cyclicfeeding_starving,105,P2_1,14.28,AL,FED_2,8,2.658859956911438
5714,Cyclicfeeding_starving,105,P2_3,20.11,AL,FED_2,8,3.001217203784561
5715,Cyclicfeeding_starving,105,P2_4,12.81,AL,FED_2,8,2.550226115908643
5716,Cyclicfeeding_starving,105,P2_5,22.1,AL,FED_2,8,3.095577608523707
5717,Cyclicfeeding_starving,105,P2_6,20.27,AL,FED_2,8,3.0091419604639085
5718,Cyclicfeeding_starving,105,P3_1,7.94,AL,FED_2,8,2.0719132752590443
5719,Cyclicfeeding_starving,105,P3_2,6.28,AL,FED_2,8,1.8373699804801074
5720,Cyclicfeeding_starving,105,P3_3,14.78,AL,FED_2,8,2.6932749155200555
5721,Cyclicfeeding_starving,105,P3_4,4.75,AL,FED_2,8,1.55814461804655
5723,Cyclicfeeding_starving,105,P3_6,11.04,AL,FED_2,8,2.401525040848949
5724,Cyclicfeeding_starving,105,P4_1,9.22,AL,FED_2,8,2.2213750375685026
5725,Cyclicfeeding_starving,105,P4_2,11.53,AL,FED_2,8,2.4449523342809676
5726,Cyclicfeeding_starving,105,P4_3,5.89,AL,FED_2,8,1.7732559976634952
5727,Cyclicfeeding_starving,105,P4_4,15.01,AL,FED_2,8,2.7087166456453704
5728,Cyclicfeeding_starving,105,P4_5,14.76,AL,FED_2,8,2.6919208191723265
5729,Cyclicfeeding_starving,105,P4_6,13.67,AL,FED_2,8,2.6152036507358583
5731,Cyclicfeeding_starving,105,P5_2,0.57,AL,FED_2,8,-0.5621189181535413
5732,Cyclicfeeding_starving,105,P5_3,14.09,AL,FED_2,8,2.645465325910589
5733,Cyclicfeeding_starving,105,P5_4,8.53,AL,FED_2,8,2.1435893615035875
5735,Cyclicfeeding_starving,105,P5_6,1.73,AL,FED_2,8,0.5481214085096876
5736,Cyclicfeeding_starving,105,P6_1,10.25,AL,FED_2,8,2.327277705584417
5737,Cyclicfeeding_starving,105,P6_2,10.5,AL,FED_2,8,2.3513752571634776
5738,Cyclicfeeding_starving,105,P6_3,11.33,AL,FED_2,8,2.427454075039915
5741,Cyclicfeeding_starving,105,P6_6,13.11,AL,FED_2,8,2.5733752977756086
5742,Cyclicfeeding_starving,105,P7_1,10.24,AL,FED_2,8,2.3263016196113617
5743,Cyclicfeeding_starving,105,P7_2,13.19,AL,FED_2,8,2.579458966729223
5745,Cyclicfeeding_starving,105,P7_4,6.81,AL,FED_2,8,1.918392120161421
5746,Cyclicfeeding_starving,105,P7_5,13.21,AL,FED_2,8,2.580974118534234
5747,Cyclicfeeding_starving,105,P7_6,8.16,AL,FED_2,8,2.0992441689760155
5748,Cyclicfeeding_starving,105,P8_1,11.05,AL,FED_2,8,2.402430427963762
5749,Cyclicfeeding_starving,105,P8_2,9.96,AL,FED_2,8,2.298577071596507
5750,Cyclicfeeding_starving,105,P8_3,11.05,AL,FED_2,8,2.402430427963762
5751,Cyclicfeeding_starving,105,P8_4,14.72,AL,FED_2,8,2.6892071133007303
5753,Cyclicfeeding_starving,105,P8_6,10.67,AL,FED_2,8,2.367436065313662
5760,Cyclicfeeding_starving,107,P1_1,18.48,AL,FED_2,10,2.916689066213538
5761,Cyclicfeeding_starving,107,P1_2,13.66,AL,FED_2,10,2.614471854142644
5762,Cyclicfeeding_starving,107,P1_3,12.83,AL,FED_2,10,2.551786178627545
5763,Cyclicfeeding_starving,107,P1_4,12.28,AL,FED_2,10,2.5079719227189963
5764,Cyclicfeeding_starving,107,P1_5,5.74,AL,FED_2,10,1.747459210331475
5765,Cyclicfeeding_starving,107,P1_6,16.97,AL,FED_2,10,2.831447079246135
5808,Cyclicfeeding_starving,107,P2_1,14.41,AL,FED_2,10,2.667922410011431
5810,Cyclicfeeding_starving,107,P2_3,20.32,AL,FED_2,10,3.011605622710281
5811,Cyclicfeeding_starving,107,P2_4,18.85,AL,FED_2,10,2.93651291389402
5812,Cyclicfeeding_starving,107,P2_5,19.11,AL,FED_2,10,2.950211758252182
5813,Cyclicfeeding_starving,107,P2_6,13.7,AL,FED_2,10,2.617395832834079
5814,Cyclicfeeding_starving,107,P3_1,7.99,AL,FED_2,10,2.0781907597781832
5815,Cyclicfeeding_starving,107,P3_2,11.46,AL,FED_2,10,2.4388627112865935
5816,Cyclicfeeding_starving,107,P3_3,16.68,AL,FED_2,10,2.8142103969306005
5817,Cyclicfeeding_starving,107,P3_4,12.6,AL,FED_2,10,2.533696813957432
5819,Cyclicfeeding_starving,107,P3_6,13.51,AL,FED_2,10,2.6034301519721073
5820,Cyclicfeeding_starving,107,P4_1,13.42,AL,FED_2,10,2.5967461315435356
5821,Cyclicfeeding_starving,107,P4_2,20.2,AL,FED_2,10,3.005682604407159
5822,Cyclicfeeding_starving,107,P4_3,9.53,AL,FED_2,10,2.254444717666111
5823,Cyclicfeeding_starving,107,P4_4,23.05,AL,FED_2,10,3.1376657694426577
5824,Cyclicfeeding_starving,107,P4_5,17.15,AL,FED_2,10,2.8419981736119486
5825,Cyclicfeeding_starving,107,P4_6,13.81,AL,FED_2,10,2.6253929674212007
5827,Cyclicfeeding_starving,107,P5_2,0.67,AL,FED_2,10,-0.40047756659712525
5828,Cyclicfeeding_starving,107,P5_3,20.41,AL,FED_2,10,3.0160249768217535
5829,Cyclicfeeding_starving,107,P5_4,14.21,AL,FED_2,10,2.6539459421090092
5832,Cyclicfeeding_starving,107,P6_1,12.02,AL,FED_2,10,2.4865719291070616
5833,Cyclicfeeding_starving,107,P6_2,15.0,AL,FED_2,10,2.70805020110221
5834,Cyclicfeeding_starving,107,P6_3,14.65,AL,FED_2,10,2.6844403354630764
5837,Cyclicfeeding_starving,107,P6_6,13.39,AL,FED_2,10,2.5945081597030812
5838,Cyclicfeeding_starving,107,P7_1,12.76,AL,FED_2,10,2.546315277916644
5839,Cyclicfeeding_starving,107,P7_2,12.21,AL,FED_2,10,2.502255288122613
5841,Cyclicfeeding_starving,107,P7_4,16.55,AL,FED_2,10,2.806386101823072
5842,Cyclicfeeding_starving,107,P7_5,19.97,AL,FED_2,10,2.994231147427724
5843,Cyclicfeeding_starving,107,P7_6,11.62,AL,FED_2,10,2.4527277514237653
5844,Cyclicfeeding_starving,107,P8_1,10.99,AL,FED_2,10,2.39698576841553
5845,Cyclicfeeding_starving,107,P8_2,20.09,AL,FED_2,10,3.000222178826843
5846,Cyclicfeeding_starving,107,P8_3,11.69,AL,FED_2,10,2.458733775483977
5847,Cyclicfeeding_starving,107,P8_4,14.97,AL,FED_2,10,2.706048198431537
5849,Cyclicfeeding_starving,107,P8_6,12.83,AL,FED_2,10,2.551786178627545
5856,Cyclicfeeding_starving,112,P1_1,16.53,AL,STARVED_2,4,2.805176911832933
5857,Cyclicfeeding_starving,112,P1_2,9.35,AL,STARVED_2,4,2.2353763433005955
5858,Cyclicfeeding_starving,112,P1_3,22.95,AL,STARVED_2,4,3.133317936506554
5859,Cyclicfeeding_starving,112,P1_4,10.02,AL,STARVED_2,4,2.3045830956567186
5860,Cyclicfeeding_starving,112,P1_5,3.31,AL,STARVED_2,4,1.1969481893889715
5861,Cyclicfeeding_starving,112,P1_6,14.23,AL,STARVED_2,4,2.655352412101761
5904,Cyclicfeeding_starving,112,P2_1,19.32,AL,STARVED_2,4,2.961140828784372
5906,Cyclicfeeding_starving,112,P2_3,20.24,AL,STARVED_2,4,3.0076608444192647
5907,Cyclicfeeding_starving,112,P2_4,32.3,AL,STARVED_2,4,3.475067230228611
5908,Cyclicfeeding_starving,112,P2_5,20.84,AL,STARVED_2,4,3.0368742168851663
5909,Cyclicfeeding_starving,112,P2_6,20.3,AL,STARVED_2,4,3.0106208860477417
5910,Cyclicfeeding_starving,112,P3_1,9.88,AL,STARVED_2,4,2.2905125117597764
5911,Cyclicfeeding_starving,112,P3_2,7.59,AL,STARVED_2,4,2.0268315914075385
5912,Cyclicfeeding_starving,112,P3_3,22.96,AL,STARVED_2,4,3.133753571451366
5913,Cyclicfeeding_starving,112,P3_4,21.8,AL,STARVED_2,4,3.0819099697950434
5915,Cyclicfeeding_starving,112,P3_6,13.35,AL,STARVED_2,4,2.5915163848462583
5916,Cyclicfeeding_starving,112,P4_1,14.74,AL,STARVED_2,4,2.6905648867611904
5917,Cyclicfeeding_starving,112,P4_2,14.65,AL,STARVED_2,4,2.6844403354630764
5918,Cyclicfeeding_starving,112,P4_3,7.43,AL,STARVED_2,4,2.005525858729668
5919,Cyclicfeeding_starving,112,P4_4,24.38,AL,STARVED_2,4,3.1937631240531252
5920,Cyclicfeeding_starving,112,P4_5,19.76,AL,STARVED_2,4,2.983659692319722
5921,Cyclicfeeding_starving,112,P4_6,19.44,AL,STARVED_2,4,2.967332799032293
5924,Cyclicfeeding_starving,112,P5_3,18.31,AL,STARVED_2,4,2.907447358686419
5925,Cyclicfeeding_starving,112,P5_4,14.17,AL,STARVED_2,4,2.6511270537025893
5928,Cyclicfeeding_starving,112,P6_1,12.75,AL,STARVED_2,4,2.545531271604435
5929,Cyclicfeeding_starving,112,P6_2,13.89,AL,STARVED_2,4,2.6311691567662523
5930,Cyclicfeeding_starving,112,P6_3,19.52,AL,STARVED_2,4,2.9714395809849465
5933,Cyclicfeeding_starving,112,P6_6,16.45,AL,STARVED_2,4,2.800325477211381
5934,Cyclicfeeding_starving,112,P7_1,8.96,AL,STARVED_2,4,2.192770226986839
5935,Cyclicfeeding_starving,112,P7_2,9.32,AL,STARVED_2,4,2.2321626286975
5937,Cyclicfeeding_starving,112,P7_4,12.92,AL,STARVED_2,4,2.558776498354456
5938,Cyclicfeeding_starving,112,P7_5,23.87,AL,STARVED_2,4,3.1726224403507386
