"","tau1","tau2","tau3"
"109",10.0934341275715,93.8514881053855,122.731056303418
"110",9.92541139587004,101.383873441036,122.835075590634
"111",13.0457829143389,93.8653320062135,124.1067557487
"112",10.4705208817957,93.655657051386,119.673852637102
"113",10.8488333770315,94.0107239576928,122.003489564785
"114",8.95906146339668,96.3193648903581,116.945962355603
"115",9.12945094313537,97.0484972095478,121.430012128178
"116",10.045497554532,97.7107935521876,122.160858827734
"117",10.1256950000186,97.3468583151064,117.819859246305
"118",9.08929405461895,95.9506005785458,116.684212736364
"119",9.35139428049091,87.8047625978133,125.777000779579
"120",9.9703294258388,94.616918573118,113.896831199898
"121",7.40477640426369,94.0189507209448,120.404656650597
"122",9.73676655910815,94.4288673576791,120.793243487531
"123",11.0751556690904,83.1483001032197,131.074679508102
