experiment;day;individual;mm2;condition;feedingreg;reltime 
Cyclicfeeding_starving;18;P13_2;7,52;RES;STARVED;8
Cyclicfeeding_starving;18;P13_3;5,88;RES;STARVED;8
Cyclicfeeding_starving;18;P13_4;2,91;RES;STARVED;8
Cyclicfeeding_starving;18;P13_5;9,77;RES;STARVED;8
Cyclicfeeding_starving;18;P13_6;7,13;RES;STARVED;8
Cyclicfeeding_starving;18;P14_1;11,78;RES;STARVED;8
Cyclicfeeding_starving;18;P14_2;7,23;RES;STARVED;8
Cyclicfeeding_starving;18;P14_3;11,49;RES;STARVED;8
Cyclicfeeding_starving;18;P14_4;7,6;RES;STARVED;8
Cyclicfeeding_starving;18;P14_5;9,13;RES;STARVED;8
Cyclicfeeding_starving;18;P14_6;9,73;RES;STARVED;8
Cyclicfeeding_starving;18;P15_1;6,98;RES;STARVED;8
Cyclicfeeding_starving;18;P15_2;8,84;RES;STARVED;8
Cyclicfeeding_starving;18;P15_3;8,37;RES;STARVED;8
Cyclicfeeding_starving;18;P15_4;1,85;RES;STARVED;8
Cyclicfeeding_starving;18;P15_5;4,63;RES;STARVED;8
Cyclicfeeding_starving;18;P15_6;6,38;RES;STARVED;8
Cyclicfeeding_starving;18;P16_1;10,66;RES;STARVED;8
Cyclicfeeding_starving;18;P16_2;7,73;RES;STARVED;8
Cyclicfeeding_starving;18;P16_3;7,09;RES;STARVED;8
Cyclicfeeding_starving;18;P16_4;5,16;RES;STARVED;8
Cyclicfeeding_starving;18;P16_5;14,83;RES;STARVED;8
Cyclicfeeding_starving;18;P16_6;16,63;RES;STARVED;8
Cyclicfeeding_starving;18;P2_1;16,09;AL;STARVED;8
Cyclicfeeding_starving;18;P2_2;20,85;AL;STARVED;8
Cyclicfeeding_starving;18;P2_3;14,77;AL;STARVED;8
Cyclicfeeding_starving;18;P2_4;21,8;AL;STARVED;8
Cyclicfeeding_starving;18;P2_5;22,7;AL;STARVED;8
Cyclicfeeding_starving;18;P2_6;12,8;AL;STARVED;8
Cyclicfeeding_starving;18;P3_1;15,64;AL;STARVED;8
Cyclicfeeding_starving;18;P3_2;22,96;AL;STARVED;8
Cyclicfeeding_starving;18;P3_3;17,8;AL;STARVED;8
Cyclicfeeding_starving;18;P3_4;16,07;AL;STARVED;8
Cyclicfeeding_starving;18;P3_5;11;AL;STARVED;8
Cyclicfeeding_starving;18;P3_6;11,82;AL;STARVED;8
Cyclicfeeding_starving;18;P4_1;15,39;AL;STARVED;8
Cyclicfeeding_starving;18;P4_2;14,83;AL;STARVED;8
Cyclicfeeding_starving;18;P4_3;12,33;AL;STARVED;8
Cyclicfeeding_starving;18;P4_4;23,97;AL;STARVED;8
Cyclicfeeding_starving;18;P4_5;20,86;AL;STARVED;8
Cyclicfeeding_starving;18;P4_6;12,77;AL;STARVED;8
Cyclicfeeding_starving;18;P5_1;6,59;AL;STARVED;8
Cyclicfeeding_starving;18;P5_2;16,65;AL;STARVED;8
Cyclicfeeding_starving;18;P5_3;21,33;AL;STARVED;8
Cyclicfeeding_starving;18;P5_4;14,98;AL;STARVED;8
Cyclicfeeding_starving;18;P5_5;13,61;AL;STARVED;8
Cyclicfeeding_starving;18;P5_6;10,44;AL;STARVED;8
Cyclicfeeding_starving;18;P6_1;13,37;AL;STARVED;8
Cyclicfeeding_starving;18;P6_2;18;AL;STARVED;8
Cyclicfeeding_starving;18;P6_3;21,05;AL;STARVED;8
Cyclicfeeding_starving;18;P6_4;27,99;AL;STARVED;8
Cyclicfeeding_starving;18;P6_5;25,58;AL;STARVED;8
Cyclicfeeding_starving;18;P6_6;23,24;AL;STARVED;8
Cyclicfeeding_starving;18;P7_1;30,71;AL;STARVED;8
Cyclicfeeding_starving;18;P7_2;24,89;AL;STARVED;8
Cyclicfeeding_starving;18;P7_3;17,11;AL;STARVED;8
Cyclicfeeding_starving;18;P7_4;17,46;AL;STARVED;8
Cyclicfeeding_starving;18;P7_5;21,63;AL;STARVED;8
Cyclicfeeding_starving;18;P7_6;16,99;AL;STARVED;8
Cyclicfeeding_starving;18;P8_1;17,13;AL;STARVED;8
Cyclicfeeding_starving;18;P8_2;12,62;AL;STARVED;8
Cyclicfeeding_starving;18;P8_3;12,68;AL;STARVED;8
Cyclicfeeding_starving;18;P8_4;25,8;AL;STARVED;8
Cyclicfeeding_starving;18;P8_5;19,17;AL;STARVED;8
Cyclicfeeding_starving;18;P8_6;13,73;AL;STARVED;8
Cyclicfeeding_starving;18;P9_1;8,38;RES;STARVED;8
Cyclicfeeding_starving;18;P9_2;7,76;RES;STARVED;8
Cyclicfeeding_starving;18;P9_3;11,03;RES;STARVED;8
Cyclicfeeding_starving;18;P9_4;11,82;RES;STARVED;8
Cyclicfeeding_starving;18;P9_5;12,19;RES;STARVED;8
Cyclicfeeding_starving;18;P9_6;7,08;RES;STARVED;8
Cyclicfeeding_starving;20;P1_1;24,42;AL;STARVED;10
Cyclicfeeding_starving;20;P1_2;22,87;AL;STARVED;10
Cyclicfeeding_starving;20;P1_3;18,82;AL;STARVED;10
Cyclicfeeding_starving;20;P1_4;11,9;AL;STARVED;10
Cyclicfeeding_starving;20;P1_5;13,13;AL;STARVED;10
Cyclicfeeding_starving;20;P1_6;13,53;AL;STARVED;10
Cyclicfeeding_starving;20;P10_1;20,64;RES;STARVED;10
Cyclicfeeding_starving;20;P10_2;7,68;RES;STARVED;10
Cyclicfeeding_starving;20;P10_3;20,08;RES;STARVED;10
Cyclicfeeding_starving;20;P10_4;9,93;RES;STARVED;10
Cyclicfeeding_starving;20;P10_5;6,5;RES;STARVED;10
Cyclicfeeding_starving;20;P10_6;7,92;RES;STARVED;10
Cyclicfeeding_starving;20;P11_1;8,26;RES;STARVED;10
Cyclicfeeding_starving;20;P11_2;13,46;RES;STARVED;10
Cyclicfeeding_starving;20;P11_3;14,4;RES;STARVED;10
Cyclicfeeding_starving;20;P11_4;15,34;RES;STARVED;10
Cyclicfeeding_starving;20;P11_5;16,73;RES;STARVED;10
Cyclicfeeding_starving;20;P11_6;10,44;RES;STARVED;10
Cyclicfeeding_starving;20;P12_1;14,71;RES;STARVED;10
Cyclicfeeding_starving;20;P12_2;7,21;RES;STARVED;10
Cyclicfeeding_starving;20;P12_3;6,19;RES;STARVED;10
Cyclicfeeding_starving;20;P12_4;2,58;RES;STARVED;10
Cyclicfeeding_starving;20;P12_5;13,04;RES;STARVED;10
Cyclicfeeding_starving;20;P12_6;10,22;RES;STARVED;10
Cyclicfeeding_starving;20;P13_1;16,94;RES;STARVED;10
Cyclicfeeding_starving;20;P13_2;14,14;RES;STARVED;10
Cyclicfeeding_starving;20;P13_3;19,73;RES;STARVED;10
Cyclicfeeding_starving;20;P13_4;14,44;RES;STARVED;10
Cyclicfeeding_starving;20;P13_5;6,2;RES;STARVED;10
Cyclicfeeding_starving;20;P13_6;5,09;RES;STARVED;10
Cyclicfeeding_starving;20;P14_1;15,48;RES;STARVED;10
Cyclicfeeding_starving;20;P14_2;6,5;RES;STARVED;10
Cyclicfeeding_starving;20;P14_3;13,68;RES;STARVED;10
Cyclicfeeding_starving;20;P14_4;12,62;RES;STARVED;10
Cyclicfeeding_starving;20;P14_5;10,5;RES;STARVED;10
Cyclicfeeding_starving;20;P14_6;11,53;RES;STARVED;10
Cyclicfeeding_starving;20;P15_1;9,23;RES;STARVED;10
Cyclicfeeding_starving;20;P15_2;7,37;RES;STARVED;10
Cyclicfeeding_starving;20;P15_3;2,75;RES;STARVED;10
Cyclicfeeding_starving;20;P15_4;10,33;RES;STARVED;10
Cyclicfeeding_starving;20;P15_5;11,32;RES;STARVED;10
Cyclicfeeding_starving;20;P15_6;10,98;RES;STARVED;10
Cyclicfeeding_starving;20;P16_1;14,67;RES;STARVED;10
Cyclicfeeding_starving;20;P16_2;12;RES;STARVED;10
Cyclicfeeding_starving;20;P16_3;10,85;RES;STARVED;10
Cyclicfeeding_starving;20;P16_4;6,88;RES;STARVED;10
Cyclicfeeding_starving;20;P16_5;15,33;RES;STARVED;10
Cyclicfeeding_starving;20;P16_6;10,26;RES;STARVED;10
Cyclicfeeding_starving;20;P2_1;27,4;AL;STARVED;10
Cyclicfeeding_starving;20;P2_2;28,46;AL;STARVED;10
Cyclicfeeding_starving;20;P2_3;18,1;AL;STARVED;10
Cyclicfeeding_starving;20;P2_4;22,46;AL;STARVED;10
Cyclicfeeding_starving;20;P2_5;26,62;AL;STARVED;10
Cyclicfeeding_starving;20;P2_6;24,47;AL;STARVED;10
Cyclicfeeding_starving;20;P3_1;14,28;AL;STARVED;10
Cyclicfeeding_starving;20;P3_2;27,89;AL;STARVED;10
Cyclicfeeding_starving;20;P3_3;22,32;AL;STARVED;10
Cyclicfeeding_starving;20;P3_4;18,52;AL;STARVED;10
Cyclicfeeding_starving;20;P3_5;19,78;AL;STARVED;10
Cyclicfeeding_starving;20;P3_6;12,28;AL;STARVED;10
Cyclicfeeding_starving;20;P4_1;19,51;AL;STARVED;10
Cyclicfeeding_starving;20;P4_2;15,02;AL;STARVED;10
Cyclicfeeding_starving;20;P4_3;16,5;AL;STARVED;10
Cyclicfeeding_starving;20;P4_4;36,11;AL;STARVED;10
Cyclicfeeding_starving;20;P4_5;19,12;AL;STARVED;10
Cyclicfeeding_starving;20;P4_6;16,29;AL;STARVED;10
Cyclicfeeding_starving;20;P5_1;17,59;AL;STARVED;10
Cyclicfeeding_starving;20;P5_2;23,69;AL;STARVED;10
Cyclicfeeding_starving;20;P5_3;24,24;AL;STARVED;10
Cyclicfeeding_starving;20;P5_4;29,27;AL;STARVED;10
Cyclicfeeding_starving;20;P5_5;23,74;AL;STARVED;10
Cyclicfeeding_starving;20;P5_6;21,92;AL;STARVED;10
Cyclicfeeding_starving;20;P6_1;9,2;AL;STARVED;10
Cyclicfeeding_starving;20;P6_2;10,79;AL;STARVED;10
Cyclicfeeding_starving;20;P6_3;22,26;AL;STARVED;10
Cyclicfeeding_starving;20;P6_4;16,5;AL;STARVED;10
Cyclicfeeding_starving;20;P6_5;24,08;AL;STARVED;10
Cyclicfeeding_starving;20;P6_6;19,88;AL;STARVED;10
Cyclicfeeding_starving;20;P7_1;31,79;AL;STARVED;10
Cyclicfeeding_starving;20;P7_2;17,83;AL;STARVED;10
Cyclicfeeding_starving;20;P7_3;26,37;AL;STARVED;10
Cyclicfeeding_starving;20;P7_4;24,16;AL;STARVED;10
Cyclicfeeding_starving;20;P7_5;23,98;AL;STARVED;10
Cyclicfeeding_starving;20;P7_6;23,36;AL;STARVED;10
Cyclicfeeding_starving;20;P8_1;22,2;AL;STARVED;10
Cyclicfeeding_starving;20;P8_2;10,41;AL;STARVED;10
Cyclicfeeding_starving;20;P8_3;6,65;AL;STARVED;10
Cyclicfeeding_starving;20;P8_4;23,7;AL;STARVED;10
Cyclicfeeding_starving;20;P8_5;25,41;AL;STARVED;10
Cyclicfeeding_starving;20;P8_6;13,23;AL;STARVED;10
Cyclicfeeding_starving;20;P9_1;14,94;RES;STARVED;10
Cyclicfeeding_starving;20;P9_2;12,52;RES;STARVED;10
Cyclicfeeding_starving;20;P9_3;13,25;RES;STARVED;10
Cyclicfeeding_starving;20;P9_4;17,58;RES;STARVED;10
Cyclicfeeding_starving;20;P9_5;20,4;RES;STARVED;10
Cyclicfeeding_starving;20;P9_6;9,96;RES;STARVED;10
Cyclicfeeding_starving;22;P1_1;30,73;AL;STARVED;12
Cyclicfeeding_starving;22;P1_2;13,36;AL;STARVED;12
Cyclicfeeding_starving;22;P1_3;14,07;AL;STARVED;12
Cyclicfeeding_starving;22;P1_4;16,57;AL;STARVED;12
Cyclicfeeding_starving;22;P1_5;10,57;AL;STARVED;12
Cyclicfeeding_starving;22;P1_6;18,03;AL;STARVED;12
Cyclicfeeding_starving;22;P10_1;8,61;RES;STARVED;12
Cyclicfeeding_starving;22;P10_2;5,51;RES;STARVED;12
Cyclicfeeding_starving;22;P10_3;9,43;RES;STARVED;12
Cyclicfeeding_starving;22;P10_4;12,47;RES;STARVED;12
Cyclicfeeding_starving;22;P10_5;11,29;RES;STARVED;12
Cyclicfeeding_starving;22;P10_6;17,04;RES;STARVED;12
Cyclicfeeding_starving;22;P11_1;13,11;RES;STARVED;12
Cyclicfeeding_starving;22;P11_2;12,69;RES;STARVED;12
Cyclicfeeding_starving;22;P11_3;16,6;RES;STARVED;12
Cyclicfeeding_starving;22;P11_4;12,93;RES;STARVED;12
Cyclicfeeding_starving;22;P11_5;11,33;RES;STARVED;12
Cyclicfeeding_starving;22;P11_6;9,43;RES;STARVED;12
Cyclicfeeding_starving;22;P12_1;8,24;RES;STARVED;12
Cyclicfeeding_starving;22;P12_2;10,89;RES;STARVED;12
Cyclicfeeding_starving;22;P12_3;13,45;RES;STARVED;12
Cyclicfeeding_starving;22;P12_4;15,33;RES;STARVED;12
Cyclicfeeding_starving;22;P12_5;11,82;RES;STARVED;12
Cyclicfeeding_starving;22;P12_6;10,27;RES;STARVED;12
Cyclicfeeding_starving;22;P13_1;7,82;RES;STARVED;12
Cyclicfeeding_starving;22;P13_2;3,83;RES;STARVED;12
Cyclicfeeding_starving;22;P13_3;5,56;RES;STARVED;12
Cyclicfeeding_starving;22;P13_4;4,84;RES;STARVED;12
Cyclicfeeding_starving;22;P13_5;11,85;RES;STARVED;12
Cyclicfeeding_starving;22;P13_6;10,21;RES;STARVED;12
Cyclicfeeding_starving;22;P14_1;9,75;RES;STARVED;12
Cyclicfeeding_starving;22;P14_2;6,78;RES;STARVED;12
Cyclicfeeding_starving;22;P14_3;10,65;RES;STARVED;12
Cyclicfeeding_starving;22;P14_4;11,17;RES;STARVED;12
Cyclicfeeding_starving;22;P14_5;14,3;RES;STARVED;12
Cyclicfeeding_starving;22;P14_6;11,93;RES;STARVED;12
Cyclicfeeding_starving;22;P15_1;8,49;RES;STARVED;12
Cyclicfeeding_starving;22;P15_2;11,56;RES;STARVED;12
Cyclicfeeding_starving;22;P15_3;7,69;RES;STARVED;12
Cyclicfeeding_starving;22;P15_4;1,05;RES;STARVED;12
Cyclicfeeding_starving;22;P15_5;3,19;RES;STARVED;12
Cyclicfeeding_starving;22;P15_6;8,96;RES;STARVED;12
Cyclicfeeding_starving;22;P16_1;14,91;RES;STARVED;12
Cyclicfeeding_starving;22;P16_2;17,54;RES;STARVED;12
Cyclicfeeding_starving;22;P16_3;5,62;RES;STARVED;12
Cyclicfeeding_starving;22;P16_4;8,73;RES;STARVED;12
Cyclicfeeding_starving;22;P16_5;10,31;RES;STARVED;12
Cyclicfeeding_starving;22;P16_6;8,08;RES;STARVED;12
Cyclicfeeding_starving;22;P2_1;24,47;AL;STARVED;12
Cyclicfeeding_starving;22;P2_2;18,61;AL;STARVED;12
Cyclicfeeding_starving;22;P2_3;16,14;AL;STARVED;12
Cyclicfeeding_starving;22;P2_4;23,55;AL;STARVED;12
Cyclicfeeding_starving;22;P2_5;17,68;AL;STARVED;12
Cyclicfeeding_starving;22;P2_6;19,85;AL;STARVED;12
Cyclicfeeding_starving;22;P3_1;18,85;AL;STARVED;12
Cyclicfeeding_starving;22;P3_2;18,8;AL;STARVED;12
Cyclicfeeding_starving;22;P3_3;24,68;AL;STARVED;12
Cyclicfeeding_starving;22;P3_4;17,81;AL;STARVED;12
Cyclicfeeding_starving;22;P3_5;16,15;AL;STARVED;12
Cyclicfeeding_starving;22;P3_6;10,06;AL;STARVED;12
Cyclicfeeding_starving;22;P4_1;17,22;AL;STARVED;12
Cyclicfeeding_starving;22;P4_2;20,15;AL;STARVED;12
Cyclicfeeding_starving;22;P4_3;18,89;AL;STARVED;12
Cyclicfeeding_starving;22;P4_4;24,28;AL;STARVED;12
Cyclicfeeding_starving;22;P4_5;23,51;AL;STARVED;12
Cyclicfeeding_starving;22;P4_6;14,56;AL;STARVED;12
Cyclicfeeding_starving;22;P5_1;17,48;AL;STARVED;12
Cyclicfeeding_starving;22;P5_2;15,77;AL;STARVED;12
Cyclicfeeding_starving;22;P5_3;19,63;AL;STARVED;12
Cyclicfeeding_starving;22;P5_4;29,75;AL;STARVED;12
Cyclicfeeding_starving;22;P5_5;21,27;AL;STARVED;12
Cyclicfeeding_starving;22;P5_6;3,53;AL;STARVED;12
Cyclicfeeding_starving;22;P6_1;15,43;AL;STARVED;12
Cyclicfeeding_starving;22;P6_2;17,85;AL;STARVED;12
Cyclicfeeding_starving;22;P6_3;22,79;AL;STARVED;12
Cyclicfeeding_starving;22;P6_4;28,85;AL;STARVED;12
Cyclicfeeding_starving;22;P6_5;25,2;AL;STARVED;12
Cyclicfeeding_starving;22;P6_6;27,56;AL;STARVED;12
Cyclicfeeding_starving;22;P7_1;21,39;AL;STARVED;12
Cyclicfeeding_starving;22;P7_2;28,42;AL;STARVED;12
Cyclicfeeding_starving;22;P7_3;16,55;AL;STARVED;12
Cyclicfeeding_starving;22;P7_4;29,15;AL;STARVED;12
Cyclicfeeding_starving;22;P7_5;23,62;AL;STARVED;12
Cyclicfeeding_starving;22;P7_6;12,86;AL;STARVED;12
Cyclicfeeding_starving;22;P8_1;14,8;AL;STARVED;12
Cyclicfeeding_starving;22;P8_2;12,18;AL;STARVED;12
Cyclicfeeding_starving;22;P8_3;16,1;AL;STARVED;12
Cyclicfeeding_starving;22;P8_4;25,35;AL;STARVED;12
Cyclicfeeding_starving;22;P8_5;20,43;AL;STARVED;12
Cyclicfeeding_starving;22;P8_6;14,95;AL;STARVED;12
Cyclicfeeding_starving;22;P9_1;9,63;RES;STARVED;12
Cyclicfeeding_starving;22;P9_2;8,74;RES;STARVED;12
Cyclicfeeding_starving;22;P9_3;8,62;RES;STARVED;12
Cyclicfeeding_starving;22;P9_4;12,55;RES;STARVED;12
Cyclicfeeding_starving;22;P9_5;13,84;RES;STARVED;12
Cyclicfeeding_starving;22;P9_6;3,89;RES;STARVED;12
Cyclicfeeding_starving;26;P1_1;19,3;AL;STARVED;16
Cyclicfeeding_starving;26;P1_2;20,8;AL;STARVED;16
Cyclicfeeding_starving;26;P1_3;12,5;AL;STARVED;16
Cyclicfeeding_starving;26;P1_4;8,04;AL;STARVED;16
Cyclicfeeding_starving;26;P1_5;9,54;AL;STARVED;16
Cyclicfeeding_starving;26;P1_6;28,6;AL;STARVED;16
Cyclicfeeding_starving;26;P10_1;15,93;RES;STARVED;16
Cyclicfeeding_starving;26;P10_2;9,24;RES;STARVED;16
Cyclicfeeding_starving;26;P10_3;10,56;RES;STARVED;16
Cyclicfeeding_starving;26;P10_4;10,06;RES;STARVED;16
Cyclicfeeding_starving;26;P10_5;7,02;RES;STARVED;16
Cyclicfeeding_starving;26;P10_6;8,69;RES;STARVED;16
Cyclicfeeding_starving;26;P11_1;NA;RES;STARVED;16
Cyclicfeeding_starving;26;P11_2;15,2;RES;STARVED;16
Cyclicfeeding_starving;26;P11_3;14,4;RES;STARVED;16
Cyclicfeeding_starving;26;P11_4;15,54;RES;STARVED;16
Cyclicfeeding_starving;26;P11_5;6,27;RES;STARVED;16
Cyclicfeeding_starving;26;P11_6;5,44;RES;STARVED;16
Cyclicfeeding_starving;26;P12_1;6,88;RES;STARVED;16
Cyclicfeeding_starving;26;P12_2;6,21;RES;STARVED;16
Cyclicfeeding_starving;26;P12_3;13,84;RES;STARVED;16
Cyclicfeeding_starving;26;P12_4;8,22;RES;STARVED;16
Cyclicfeeding_starving;26;P12_5;6,04;RES;STARVED;16
Cyclicfeeding_starving;26;P12_6;2,96;RES;STARVED;16
Cyclicfeeding_starving;26;P13_1;6,42;RES;STARVED;16
Cyclicfeeding_starving;26;P13_2;6,65;RES;STARVED;16
Cyclicfeeding_starving;26;P13_3;5,33;RES;STARVED;16
Cyclicfeeding_starving;26;P13_4;2,43;RES;STARVED;16
Cyclicfeeding_starving;26;P13_5;11,97;RES;STARVED;16
Cyclicfeeding_starving;26;P13_6;8,55;RES;STARVED;16
Cyclicfeeding_starving;26;P14_1;11,69;RES;STARVED;16
Cyclicfeeding_starving;26;P14_2;7,83;RES;STARVED;16
Cyclicfeeding_starving;26;P14_3;8,8;RES;STARVED;16
Cyclicfeeding_starving;26;P14_4;11,46;RES;STARVED;16
Cyclicfeeding_starving;26;P14_5;10,93;RES;STARVED;16
Cyclicfeeding_starving;26;P14_6;13,58;RES;STARVED;16
Cyclicfeeding_starving;26;P15_1;6,99;RES;STARVED;16
Cyclicfeeding_starving;26;P15_2;6,22;RES;STARVED;16
Cyclicfeeding_starving;26;P15_3;4,01;RES;STARVED;16
Cyclicfeeding_starving;26;P15_4;0,95;RES;STARVED;16
Cyclicfeeding_starving;26;P15_5;1,94;RES;STARVED;16
Cyclicfeeding_starving;26;P15_6;6,54;RES;STARVED;16
Cyclicfeeding_starving;26;P16_1;5,17;RES;STARVED;16
Cyclicfeeding_starving;26;P16_2;8,66;RES;STARVED;16
Cyclicfeeding_starving;26;P16_3;15,27;RES;STARVED;16
Cyclicfeeding_starving;26;P16_4;4,81;RES;STARVED;16
Cyclicfeeding_starving;26;P16_5;20,44;RES;STARVED;16
Cyclicfeeding_starving;26;P16_6;5,7;RES;STARVED;16
Cyclicfeeding_starving;26;P2_1;21,61;AL;STARVED;16
Cyclicfeeding_starving;26;P2_2;16,48;AL;STARVED;16
Cyclicfeeding_starving;26;P2_3;12,56;AL;STARVED;16
Cyclicfeeding_starving;26;P2_4;22,94;AL;STARVED;16
Cyclicfeeding_starving;26;P2_5;20,7;AL;STARVED;16
Cyclicfeeding_starving;26;P2_6;16,83;AL;STARVED;16
Cyclicfeeding_starving;26;P3_1;13,35;AL;STARVED;16
Cyclicfeeding_starving;26;P3_2;25,75;AL;STARVED;16
Cyclicfeeding_starving;26;P3_3;34,26;AL;STARVED;16
Cyclicfeeding_starving;26;P3_4;22,65;AL;STARVED;16
Cyclicfeeding_starving;26;P3_5;15,9;AL;STARVED;16
Cyclicfeeding_starving;26;P3_6;11,44;AL;STARVED;16
Cyclicfeeding_starving;26;P4_1;18,95;AL;STARVED;16
Cyclicfeeding_starving;26;P4_2;25,29;AL;STARVED;16
Cyclicfeeding_starving;26;P4_3;18,02;AL;STARVED;16
Cyclicfeeding_starving;26;P4_4;30,05;AL;STARVED;16
Cyclicfeeding_starving;26;P4_5;25,5;AL;STARVED;16
Cyclicfeeding_starving;26;P4_6;15,6;AL;STARVED;16
Cyclicfeeding_starving;26;P5_1;18,44;AL;STARVED;16
Cyclicfeeding_starving;26;P5_2;16,6;AL;STARVED;16
Cyclicfeeding_starving;26;P5_3;19,14;AL;STARVED;16
Cyclicfeeding_starving;26;P5_4;16,42;AL;STARVED;16
Cyclicfeeding_starving;26;P5_5;21,4;AL;STARVED;16
Cyclicfeeding_starving;26;P5_6;5,29;AL;STARVED;16
Cyclicfeeding_starving;26;P6_1;15,29;AL;STARVED;16
Cyclicfeeding_starving;26;P6_2;21,02;AL;STARVED;16
Cyclicfeeding_starving;26;P6_3;38,64;AL;STARVED;16
Cyclicfeeding_starving;26;P6_4;25,01;AL;STARVED;16
Cyclicfeeding_starving;26;P6_5;25,9;AL;STARVED;16
Cyclicfeeding_starving;26;P6_6;33,6;AL;STARVED;16
Cyclicfeeding_starving;26;P7_1;16,44;AL;STARVED;16
Cyclicfeeding_starving;26;P7_2;25,27;AL;STARVED;16
Cyclicfeeding_starving;26;P7_3;13,91;AL;STARVED;16
Cyclicfeeding_starving;26;P7_4;11,95;AL;STARVED;16
Cyclicfeeding_starving;26;P7_5;NA;AL;STARVED;16
Cyclicfeeding_starving;26;P7_6;11,25;AL;STARVED;16
Cyclicfeeding_starving;26;P8_1;23,65;AL;STARVED;16
Cyclicfeeding_starving;26;P8_2;8,08;AL;STARVED;16
Cyclicfeeding_starving;26;P8_3;14,89;AL;STARVED;16
Cyclicfeeding_starving;26;P8_4;22,42;AL;STARVED;16
Cyclicfeeding_starving;26;P8_5;19,2;AL;STARVED;16
Cyclicfeeding_starving;26;P8_6;15,86;AL;STARVED;16
Cyclicfeeding_starving;26;P9_1;11,16;RES;STARVED;16
Cyclicfeeding_starving;26;P9_2;12,1;RES;STARVED;16
Cyclicfeeding_starving;26;P9_3;8,67;RES;STARVED;16
Cyclicfeeding_starving;26;P9_4;14,45;RES;STARVED;16
Cyclicfeeding_starving;26;P9_5;13,35;RES;STARVED;16
Cyclicfeeding_starving;26;P9_6;1,58;RES;STARVED;16
Cyclicfeeding_starving;30;P1_1;16,35;AL;STARVED;20
Cyclicfeeding_starving;30;P1_2;17,95;AL;STARVED;20
Cyclicfeeding_starving;30;P1_3;11,86;AL;STARVED;20
Cyclicfeeding_starving;30;P1_4;5,83;AL;STARVED;20
Cyclicfeeding_starving;30;P1_5;10,53;AL;STARVED;20
Cyclicfeeding_starving;30;P1_6;22,51;AL;STARVED;20
Cyclicfeeding_starving;30;P10_1;10,8;RES;STARVED;20
Cyclicfeeding_starving;30;P10_2;11,81;RES;STARVED;20
Cyclicfeeding_starving;30;P10_3;9,6;RES;STARVED;20
Cyclicfeeding_starving;30;P10_4;12,31;RES;STARVED;20
Cyclicfeeding_starving;30;P10_5;5,8;RES;STARVED;20
Cyclicfeeding_starving;30;P10_6;6,61;RES;STARVED;20
Cyclicfeeding_starving;30;P11_1;5,56;RES;STARVED;20
Cyclicfeeding_starving;30;P11_2;4,51;RES;STARVED;20
Cyclicfeeding_starving;30;P11_3;11,54;RES;STARVED;20
Cyclicfeeding_starving;30;P11_4;7,94;RES;STARVED;20
Cyclicfeeding_starving;30;P11_5;11,44;RES;STARVED;20
Cyclicfeeding_starving;30;P11_6;9,02;RES;STARVED;20
Cyclicfeeding_starving;30;P12_1;6,73;RES;STARVED;20
Cyclicfeeding_starving;30;P12_2;6,58;RES;STARVED;20
Cyclicfeeding_starving;30;P12_3;11,21;RES;STARVED;20
Cyclicfeeding_starving;30;P12_4;13,36;RES;STARVED;20
Cyclicfeeding_starving;30;P12_5;8,67;RES;STARVED;20
Cyclicfeeding_starving;30;P12_6;6,08;RES;STARVED;20
Cyclicfeeding_starving;30;P13_1;6,28;RES;STARVED;20
Cyclicfeeding_starving;30;P13_2;4,45;RES;STARVED;20
Cyclicfeeding_starving;30;P13_3;3,13;RES;STARVED;20
Cyclicfeeding_starving;30;P13_4;1,29;RES;STARVED;20
Cyclicfeeding_starving;30;P13_5;8;RES;STARVED;20
Cyclicfeeding_starving;30;P13_6;6,56;RES;STARVED;20
Cyclicfeeding_starving;30;P14_1;11,11;RES;STARVED;20
Cyclicfeeding_starving;30;P14_2;8,71;RES;STARVED;20
Cyclicfeeding_starving;30;P14_3;9;RES;STARVED;20
Cyclicfeeding_starving;30;P14_4;10,49;RES;STARVED;20
Cyclicfeeding_starving;30;P14_5;10,17;RES;STARVED;20
Cyclicfeeding_starving;30;P14_6;10,52;RES;STARVED;20
Cyclicfeeding_starving;30;P15_1;4,43;RES;STARVED;20
Cyclicfeeding_starving;30;P15_2;7,45;RES;STARVED;20
Cyclicfeeding_starving;30;P15_3;3,77;RES;STARVED;20
Cyclicfeeding_starving;30;P15_4;1,39;RES;STARVED;20
Cyclicfeeding_starving;30;P15_5;1,8;RES;STARVED;20
Cyclicfeeding_starving;30;P15_6;4,99;RES;STARVED;20
Cyclicfeeding_starving;30;P16_1;5,72;RES;STARVED;20
Cyclicfeeding_starving;30;P16_2;6,63;RES;STARVED;20
Cyclicfeeding_starving;30;P16_3;11,37;RES;STARVED;20
Cyclicfeeding_starving;30;P16_4;5,29;RES;STARVED;20
Cyclicfeeding_starving;30;P16_5;13,23;RES;STARVED;20
Cyclicfeeding_starving;30;P16_6;9,37;RES;STARVED;20
Cyclicfeeding_starving;30;P2_1;15,93;AL;STARVED;20
Cyclicfeeding_starving;30;P2_2;20,97;AL;STARVED;20
Cyclicfeeding_starving;30;P2_3;11,6;AL;STARVED;20
Cyclicfeeding_starving;30;P2_4;22,07;AL;STARVED;20
